PO_ID,OrderDate,SupplierID,ProductID,OrderQuantity,UnitCost,TotalCost,ExpectedDelivery,ActualDelivery,Status
PO-2022-04030,5/30/2022,SUP120,P00099,3894,48.61,189287.74,6/24/2022,7/2/2022,Delivered
PO-2022-04031,3/18/2023,SUP007,P00152,4777,31.41,150045.4,4/29/2023,5/6/2023,Delivered
PO-2022-04032,10/25/2023,SUP065,P00196,2629,36.08,94850.28,11/25/2023,12/2/2023,Delivered
PO-2022-04033,3/2/2023,SUP069,P01219,4762,16.62,79149.29,4/13/2023,4/21/2023,Delivered
PO-2022-04034,10/11/2022,SUP064,P00681,4571,33.32,152307.34,12/8/2022,12/7/2022,Delivered
PO-2022-04035,11/6/2023,SUP060,P01063,2780,39,108413.87,12/17/2023,12/26/2023,Delivered
PO-2022-04036,7/27/2022,SUP121,P00983,4278,35.87,153440.42,8/13/2022,,Cancelled
PO-2022-04037,2/14/2023,SUP139,P01820,4685,11.43,53561.89,3/15/2023,3/24/2023,Delivered
PO-2022-04038,1/26/2023,SUP079,P01504,1427,39.17,55895.12,3/13/2023,,Pending
PO-2022-04039,7/23/2023,SUP123,P00186,577,22.61,13045.62,8/7/2023,8/14/2023,Delivered
PO-2022-04040,10/24/2023,SUP016,P01784,3045,32.03,97541.92,11/15/2023,11/24/2023,Delivered
PO-2022-04041,3/20/2022,SUP114,P01122,3321,10.36,34403.66,5/13/2022,5/18/2022,Delivered
PO-2022-04042,9/2/2023,SUP053,P00359,2386,18.37,43836.45,10/12/2023,10/17/2023,Delivered
PO-2022-04043,10/31/2023,SUP131,P01374,1223,2.31,2823.44,12/14/2023,12/19/2023,Delivered
PO-2022-04044,7/6/2022,SUP008,P00624,644,50.01,32204.47,7/30/2022,7/29/2022,Delivered
PO-2022-04045,12/25/2023,SUP124,P00685,1143,40.04,45762.28,1/24/2024,1/20/2024,Delivered
PO-2022-04046,8/25/2022,SUP084,P00223,4631,20.05,92873.13,9/16/2022,9/20/2022,Delivered
PO-2022-04047,10/14/2023,SUP062,P00630,2835,17,48185.62,11/16/2023,11/22/2023,Delivered
PO-2022-04048,4/9/2023,SUP076,P00851,1564,49.55,77491.48,5/5/2023,4/30/2023,Delivered
PO-2022-04049,11/30/2023,SUP115,P00316,3611,39.78,143635.46,1/9/2024,1/9/2024,Delivered
PO-2022-04050,6/24/2022,SUP062,P00779,4349,43.46,188993.82,7/27/2022,8/4/2022,Delivered
PO-2022-04051,5/21/2023,SUP008,P01684,4788,29.46,141073.11,6/14/2023,6/11/2023,Delivered
PO-2022-04052,8/30/2023,SUP063,P00128,3805,13,49457.6,9/25/2023,,Pending
PO-2022-04053,6/18/2023,SUP063,P01622,4574,10.88,49772.93,7/14/2023,7/22/2023,Delivered
PO-2022-04054,8/18/2022,SUP024,P01551,3577,42.85,153283.79,10/4/2022,10/12/2022,Delivered
PO-2022-04055,12/9/2022,SUP076,P00877,266,12.52,3329.88,1/4/2023,,Shipped
PO-2022-04056,7/30/2023,SUP008,P01863,1209,8.29,10021.98,8/23/2023,8/21/2023,Delivered
PO-2022-04057,2/28/2022,SUP101,P01859,4200,25.69,107888.32,4/3/2022,4/2/2022,Delivered
PO-2022-04058,4/24/2023,SUP030,P00525,1101,23.53,25910.24,6/12/2023,,Pending
PO-2022-04059,4/9/2023,SUP017,P00901,626,36.02,22547.89,4/18/2023,4/18/2023,Delivered
PO-2022-04060,7/2/2022,SUP079,P00373,3678,24.29,89348.09,8/17/2022,,Cancelled
PO-2022-04061,11/17/2023,SUP059,P00470,2390,50.02,119543.84,12/6/2023,,Cancelled
PO-2022-04062,11/27/2023,SUP052,P00052,512,41.74,21370.29,1/24/2024,1/19/2024,Delivered
PO-2022-04063,1/8/2022,SUP145,P00247,3878,37.56,145671,2/26/2022,3/4/2022,Delivered
PO-2022-04064,12/11/2022,SUP082,P01320,4430,39.03,172895.74,2/3/2023,,Cancelled
PO-2022-04065,11/6/2022,SUP002,P00336,1700,30.17,51282.59,11/30/2022,11/25/2022,Delivered
PO-2022-04066,8/31/2022,SUP107,P00820,1941,30.79,59772.26,9/9/2022,9/6/2022,Delivered
PO-2022-04067,3/14/2022,SUP063,P01842,255,15.25,3889.56,4/9/2022,4/7/2022,Delivered
PO-2022-04068,9/5/2022,SUP051,P00453,1039,23.83,24758.84,10/4/2022,10/4/2022,Delivered
PO-2022-04069,9/24/2022,SUP118,P01726,1310,1.79,2347.32,11/14/2022,11/19/2022,Delivered
PO-2022-04070,12/23/2023,SUP007,P00523,350,51.21,17923.79,2/3/2024,2/5/2024,Delivered
PO-2022-04071,2/17/2022,SUP076,P01913,1385,33.88,46917.04,3/15/2022,3/24/2022,Delivered
PO-2022-04072,8/19/2022,SUP092,P01390,127,14.91,1893.11,9/8/2022,9/7/2022,Delivered
PO-2022-04073,2/27/2022,SUP026,P00415,3340,39.59,132233.99,4/23/2022,,Shipped
PO-2022-04074,4/10/2023,SUP011,P00421,4216,9.37,39518.56,4/18/2023,4/22/2023,Delivered
PO-2022-04075,5/7/2023,SUP089,P01377,3266,26.92,87928.14,6/20/2023,6/20/2023,Delivered
PO-2022-04076,10/10/2023,SUP085,P01157,1113,22.34,24860.11,12/2/2023,12/2/2023,Delivered
PO-2022-04077,8/13/2023,SUP007,P01092,1526,35.03,53457.57,9/24/2023,,Cancelled
PO-2022-04078,5/16/2022,SUP096,P00970,718,13.58,9749.47,5/30/2022,,Cancelled
PO-2022-04079,1/22/2023,SUP010,P01204,1821,32.06,58376.86,3/12/2023,3/11/2023,Delivered
PO-2022-04080,3/22/2023,SUP124,P01696,1406,19.2,26990.11,4/21/2023,4/30/2023,Delivered
PO-2022-04081,1/25/2022,SUP004,P01312,784,26.89,21082.14,2/26/2022,3/6/2022,Delivered
PO-2022-04082,12/25/2022,SUP120,P00305,2497,40.11,100154.69,1/19/2023,1/14/2023,Delivered
PO-2022-04083,5/10/2022,SUP032,P00670,2009,14.72,29569.09,6/29/2022,6/24/2022,Delivered
PO-2022-04084,8/20/2022,SUP093,P00274,4560,28.99,132194.43,10/6/2022,10/5/2022,Delivered
PO-2022-04085,10/13/2023,SUP065,P01298,1451,46.63,67664.87,11/13/2023,11/20/2023,Delivered
PO-2022-04086,7/13/2022,SUP025,P00272,1423,5.81,8268.26,8/9/2022,8/14/2022,Delivered
PO-2022-04087,5/1/2023,SUP115,P00499,3571,20.63,73673.46,6/10/2023,6/5/2023,Delivered
PO-2022-04088,1/17/2022,SUP104,P00126,3809,20.72,78926.21,2/17/2022,,Cancelled
PO-2022-04089,5/9/2022,SUP013,P01677,3633,3.58,13022.27,6/12/2022,6/8/2022,Delivered
PO-2022-04090,9/7/2023,SUP090,P01886,4618,36.85,170176.2,9/24/2023,9/23/2023,Delivered
PO-2022-04091,9/21/2022,SUP013,P01864,3008,5.49,16525.09,10/25/2022,10/30/2022,Delivered
PO-2022-04092,7/13/2023,SUP115,P00803,2134,32.89,70186.1,8/22/2023,,Cancelled
PO-2022-04093,7/6/2023,SUP103,P01178,4185,24.98,104547.69,9/1/2023,9/1/2023,Delivered
PO-2022-04094,3/28/2023,SUP018,P00957,1659,45.59,75639.82,4/23/2023,4/21/2023,Delivered
PO-2022-04095,8/14/2022,SUP109,P01510,4326,10.03,43372.49,10/4/2022,,Pending
PO-2022-04096,12/15/2022,SUP122,P00018,1585,43.24,68537.87,1/5/2023,1/12/2023,Delivered
PO-2022-04097,9/4/2023,SUP069,P00596,1039,20.13,20916.64,10/16/2023,,Shipped
PO-2022-04098,2/16/2022,SUP126,P00822,4855,34.29,166495.68,3/22/2022,3/28/2022,Delivered
PO-2022-04099,2/4/2022,SUP044,P01917,3017,27.24,82181.75,3/25/2022,,Pending
PO-2022-04100,11/20/2022,SUP054,P00606,2841,27.6,78408.2,1/7/2023,1/15/2023,Delivered
PO-2022-04101,2/15/2023,SUP084,P01975,1492,10.04,14977.86,3/9/2023,3/7/2023,Delivered
PO-2022-04102,11/11/2022,SUP051,P01803,1421,20.97,29795.62,12/10/2022,12/12/2022,Delivered
PO-2022-04103,3/3/2022,SUP119,P01078,2485,4.57,11365.93,4/3/2022,4/11/2022,Delivered
PO-2022-04104,9/26/2022,SUP075,P00619,4990,10.83,54042.77,10/13/2022,10/19/2022,Delivered
PO-2022-04105,3/26/2022,SUP124,P01099,4791,21.54,103199.96,4/25/2022,4/23/2022,Delivered
PO-2022-04106,1/29/2023,SUP017,P01005,2960,20.43,60466.23,2/7/2023,2/15/2023,Delivered
PO-2022-04107,3/19/2022,SUP033,P00374,3356,1.79,6010.52,4/4/2022,,Shipped
PO-2022-04108,6/18/2022,SUP088,P00798,1333,13.37,17824.73,8/8/2022,8/8/2022,Delivered
PO-2022-04109,4/14/2023,SUP121,P01748,953,8.77,8353.14,5/1/2023,4/30/2023,Delivered
PO-2022-04110,8/21/2023,SUP070,P01471,2561,37.4,95793.73,9/24/2023,9/23/2023,Delivered
PO-2022-04111,7/15/2023,SUP130,P01063,4741,38.24,181275.86,8/4/2023,8/3/2023,Delivered
PO-2022-04112,11/6/2023,SUP149,P00298,1203,17.81,21425.99,11/27/2023,11/22/2023,Delivered
PO-2022-04113,8/6/2022,SUP012,P01341,690,43.37,29925.37,9/22/2022,9/24/2022,Delivered
PO-2022-04114,10/11/2022,SUP096,P00727,4270,24.2,103317.61,10/25/2022,10/25/2022,Delivered
PO-2022-04115,12/29/2022,SUP113,P00070,2669,3.17,8453.23,2/1/2023,2/6/2023,Delivered
PO-2022-04116,5/22/2023,SUP099,P01854,4558,38.93,177434.79,6/17/2023,6/20/2023,Delivered
PO-2022-04117,5/6/2023,SUP118,P00144,3749,35.29,132300.68,6/26/2023,7/2/2023,Delivered
PO-2022-04118,5/18/2022,SUP097,P00724,4536,38.72,175637.4,6/20/2022,6/21/2022,Delivered
PO-2022-04119,6/16/2022,SUP102,P00772,1548,14.09,21815.06,8/2/2022,,Cancelled
PO-2022-04120,12/28/2022,SUP103,P00292,2174,43.07,93633.55,2/23/2023,2/18/2023,Delivered
PO-2022-04121,7/24/2022,SUP106,P01015,2725,36.36,99088.95,8/3/2022,,Cancelled
PO-2022-04122,12/16/2023,SUP066,P01253,3645,15.49,56452.42,1/22/2024,1/30/2024,Delivered
PO-2022-04123,6/12/2023,SUP058,P00356,4760,45.04,214377.23,6/22/2023,6/25/2023,Delivered
PO-2022-04124,6/7/2023,SUP114,P01837,1976,12.89,25465.97,7/31/2023,8/7/2023,Delivered
PO-2022-04125,10/13/2023,SUP032,P00111,2751,40.34,110967.22,12/2/2023,12/3/2023,Delivered
PO-2022-04126,4/3/2023,SUP136,P00513,1335,25.15,33576.95,4/15/2023,,Shipped
PO-2022-04127,2/18/2023,SUP144,P00102,2532,35.62,90184.14,3/26/2023,3/26/2023,Delivered
PO-2022-04128,1/7/2022,SUP107,P00515,2479,19.98,49522.87,1/16/2022,1/19/2022,Delivered
PO-2022-04129,10/23/2023,SUP035,P01036,3144,12.51,39322.86,12/17/2023,12/24/2023,Delivered
PO-2022-04130,8/30/2023,SUP072,P01980,3216,29.38,94497.41,10/7/2023,10/2/2023,Delivered
PO-2022-04131,9/21/2022,SUP052,P01480,4299,7.84,33704.81,11/18/2022,11/25/2022,Delivered
PO-2022-04132,9/27/2023,SUP148,P00734,142,26.94,3825.81,10/15/2023,10/17/2023,Delivered
PO-2022-04133,6/13/2022,SUP005,P01823,4211,51.86,218362.83,7/27/2022,7/25/2022,Delivered
PO-2022-04134,7/28/2022,SUP065,P00985,3789,17.06,64635.53,8/28/2022,9/4/2022,Delivered
PO-2022-04135,11/21/2022,SUP134,P00692,389,8.56,3330.2,1/11/2023,1/14/2023,Delivered
PO-2022-04136,5/18/2023,SUP014,P01529,3882,46.43,180223.16,7/16/2023,7/13/2023,Delivered
PO-2022-04137,6/16/2022,SUP018,P00340,3617,23.2,83931.22,7/12/2022,7/13/2022,Delivered
PO-2022-04138,3/2/2023,SUP051,P01966,4537,10.46,47449.11,3/31/2023,4/2/2023,Delivered
PO-2022-04139,4/3/2023,SUP142,P00632,1525,25.99,39629.7,4/19/2023,4/25/2023,Delivered
PO-2022-04140,4/17/2022,SUP026,P01989,2687,37.11,99715.18,6/11/2022,6/13/2022,Delivered
PO-2022-04141,11/20/2023,SUP137,P01920,205,52.39,10739.11,12/7/2023,12/14/2023,Delivered
PO-2022-04142,4/26/2023,SUP073,P00314,3694,34.02,125664.7,5/17/2023,,Pending
PO-2022-04143,1/19/2023,SUP019,P01394,1971,23.82,46956.15,3/7/2023,,Shipped
PO-2022-04144,3/2/2022,SUP065,P00483,3415,44.23,151043.78,4/2/2022,4/1/2022,Delivered
PO-2022-04145,11/29/2023,SUP016,P00864,3865,31.56,121970.33,12/21/2023,12/16/2023,Delivered
PO-2022-04146,6/14/2023,SUP038,P01242,4118,22.05,90788.08,8/3/2023,8/11/2023,Delivered
PO-2022-04147,4/2/2022,SUP023,P00632,3709,25.29,93804.92,5/11/2022,5/15/2022,Delivered
PO-2022-04148,5/19/2022,SUP026,P00024,1478,17.79,26286.45,7/13/2022,7/14/2022,Delivered
PO-2022-04149,12/12/2023,SUP132,P01318,3586,32.66,117107.35,12/20/2023,,Shipped
PO-2022-04150,10/4/2022,SUP010,P00049,709,7.32,5189.99,11/22/2022,,Cancelled
PO-2022-04151,8/18/2022,SUP077,P01429,4552,12.09,55038.01,10/6/2022,10/6/2022,Delivered
PO-2022-04152,9/3/2023,SUP070,P00814,2792,6.24,17411.72,10/7/2023,10/4/2023,Delivered
PO-2022-04153,12/2/2022,SUP119,P01899,103,23.67,2438.1,1/2/2023,1/6/2023,Delivered
PO-2022-04154,7/13/2022,SUP111,P00520,1196,23.75,28403.44,9/3/2022,9/1/2022,Delivered
PO-2022-04155,11/26/2023,SUP085,P00085,178,16.28,2897.75,1/18/2024,,Pending
PO-2022-04156,3/26/2023,SUP031,P01911,4805,24.2,116278,5/19/2023,,Shipped
PO-2022-04157,1/22/2022,SUP005,P00060,3084,1.66,5117.44,3/7/2022,3/5/2022,Delivered
PO-2022-04158,2/14/2022,SUP121,P00905,2326,31.95,74314.48,3/3/2022,3/5/2022,Delivered
PO-2022-04159,12/13/2022,SUP012,P00926,3338,48.52,161950.58,1/29/2023,2/2/2023,Delivered
PO-2022-04160,11/19/2022,SUP032,P00042,3290,2.98,9816.69,1/8/2023,,Pending
PO-2022-04161,7/8/2022,SUP032,P00104,668,7.44,4968.26,8/27/2022,9/2/2022,Delivered
PO-2022-04162,6/14/2022,SUP084,P00581,2115,36.89,78023.97,7/6/2022,7/5/2022,Delivered
PO-2022-04163,9/5/2023,SUP040,P01275,3391,5.93,20099.93,10/20/2023,10/21/2023,Delivered
PO-2022-04164,4/9/2023,SUP081,P00349,1990,39.55,78704.45,5/29/2023,5/26/2023,Delivered
PO-2022-04165,6/13/2022,SUP075,P00428,3603,11.28,40637.43,6/30/2022,6/28/2022,Delivered
PO-2022-04166,9/24/2023,SUP139,P00078,4683,45.03,210876.51,10/23/2023,10/19/2023,Delivered
PO-2022-04167,7/12/2023,SUP139,P01700,391,33.64,13154.02,8/10/2023,8/10/2023,Delivered
PO-2022-04168,2/10/2023,SUP120,P01483,2395,25.98,62212.73,3/7/2023,3/14/2023,Delivered
PO-2022-04169,11/11/2022,SUP104,P01878,3092,32.86,101615.71,12/12/2022,12/15/2022,Delivered
PO-2022-04170,5/14/2022,SUP027,P01634,4588,1.06,4871.62,7/1/2022,6/26/2022,Delivered
PO-2022-04171,3/6/2022,SUP105,P00401,389,2.22,865.2,5/4/2022,5/7/2022,Delivered
PO-2022-04172,10/23/2023,SUP108,P00878,2084,32.65,68036.36,11/21/2023,11/26/2023,Delivered
PO-2022-04173,2/10/2023,SUP149,P01189,3277,3.86,12658.42,3/3/2023,3/4/2023,Delivered
PO-2022-04174,12/4/2023,SUP149,P00201,4813,33.59,161656.73,12/25/2023,12/28/2023,Delivered
PO-2022-04175,4/15/2023,SUP032,P01774,4259,22.83,97233.65,6/4/2023,,Cancelled
PO-2022-04176,12/6/2022,SUP025,P00039,168,16.28,2735.44,1/2/2023,1/7/2023,Delivered
PO-2022-04177,8/29/2023,SUP099,P01444,440,17.76,7813.4,9/24/2023,9/26/2023,Delivered
PO-2022-04178,12/16/2022,SUP137,P01834,3128,36.11,112948.3,1/2/2023,1/4/2023,Delivered
PO-2022-04179,10/12/2023,SUP034,P00256,3969,43.38,172191.06,11/16/2023,11/21/2023,Delivered
PO-2022-04180,10/18/2022,SUP067,P01824,957,10.24,9795.83,12/11/2022,12/16/2022,Delivered
PO-2022-04181,10/30/2022,SUP144,P00282,2427,43.47,105507.31,12/5/2022,12/13/2022,Delivered
PO-2022-04182,10/28/2023,SUP048,P00555,1746,25.62,44726.3,12/9/2023,12/15/2023,Delivered
PO-2022-04183,11/21/2023,SUP067,P01207,4614,9.82,45298.15,1/14/2024,1/20/2024,Delivered
PO-2022-04184,8/15/2022,SUP145,P01168,1687,46.21,77952.41,10/3/2022,10/12/2022,Delivered
PO-2022-04185,5/23/2023,SUP124,P01615,226,25.38,5736.22,6/22/2023,6/25/2023,Delivered
PO-2022-04186,12/7/2022,SUP128,P00778,4195,4.55,19076.41,12/27/2022,,Cancelled
PO-2022-04187,6/7/2022,SUP062,P01634,4281,1.18,5070.79,7/10/2022,,Pending
PO-2022-04188,12/25/2022,SUP142,P01927,3312,37.49,124158.83,1/10/2023,1/6/2023,Delivered
PO-2022-04189,10/30/2022,SUP062,P00305,2076,35.79,74293.6,12/2/2022,12/5/2022,Delivered
PO-2022-04190,11/13/2023,SUP138,P01124,3544,32.22,114204.25,12/30/2023,12/25/2023,Delivered
PO-2022-04191,1/8/2023,SUP134,P00822,3739,32.9,123013.41,2/28/2023,3/9/2023,Delivered
PO-2022-04192,10/4/2022,SUP083,P00276,3011,7.65,23024.4,11/8/2022,11/7/2022,Delivered
PO-2022-04193,8/16/2023,SUP123,P01388,4095,5.15,21101.36,8/31/2023,9/1/2023,Delivered
PO-2022-04194,1/14/2022,SUP016,P00556,1163,42.9,49896.73,2/5/2022,2/1/2022,Delivered
PO-2022-04195,10/17/2022,SUP094,P01457,2995,40.6,121596.91,11/8/2022,11/16/2022,Delivered
PO-2022-04196,10/2/2023,SUP077,P00408,3892,33.01,128489.28,11/20/2023,11/23/2023,Delivered
PO-2022-04197,10/12/2022,SUP126,P01702,4513,36.54,164903.66,11/15/2022,11/10/2022,Delivered
PO-2022-04198,12/10/2022,SUP008,P00168,802,28.65,22974.76,1/3/2023,1/12/2023,Delivered
PO-2022-04199,1/28/2022,SUP007,P01394,3555,22.6,80347.08,3/11/2022,,Pending
PO-2022-04200,7/1/2023,SUP144,P00878,4868,38.23,186099.76,8/6/2023,8/3/2023,Delivered
PO-2022-04201,4/10/2023,SUP149,P01351,4112,23.49,96590.65,5/1/2023,5/5/2023,Delivered
PO-2022-04202,3/29/2022,SUP085,P00664,878,22.64,19877.96,5/21/2022,5/25/2022,Delivered
PO-2022-04203,3/26/2023,SUP081,P00672,1116,32.16,35887.17,5/15/2023,5/15/2023,Delivered
PO-2022-04204,8/7/2022,SUP001,P00576,3892,3.04,11813.88,9/16/2022,9/17/2022,Delivered
PO-2022-04205,11/17/2023,SUP117,P01596,4750,41.62,197708.78,12/16/2023,12/12/2023,Delivered
PO-2022-04206,1/31/2023,SUP119,P01801,4629,40.8,188863.33,3/3/2023,3/10/2023,Delivered
PO-2022-04207,2/28/2022,SUP011,P00140,992,18.37,18218.83,3/8/2022,3/16/2022,Delivered
PO-2022-04208,7/15/2022,SUP046,P01895,3690,25.06,92470.91,8/20/2022,8/24/2022,Delivered
PO-2022-04209,2/14/2022,SUP042,P00676,1693,39.08,66165.79,3/20/2022,3/16/2022,Delivered
PO-2022-04210,9/8/2023,SUP120,P00132,1731,31.11,53852.18,10/3/2023,9/28/2023,Delivered
PO-2022-04211,10/9/2023,SUP010,P01223,3576,5.49,19649.04,11/27/2023,11/28/2023,Delivered
PO-2022-04212,12/15/2022,SUP074,P00043,2923,37.58,109855.36,1/30/2023,2/8/2023,Delivered
PO-2022-04213,6/23/2022,SUP145,P01354,2799,9.65,27021.89,8/11/2022,8/16/2022,Delivered
PO-2022-04214,11/23/2023,SUP014,P01740,2639,2.88,7608,1/21/2024,1/26/2024,Delivered
PO-2022-04215,6/3/2023,SUP128,P01330,4091,38.77,158596.6,6/23/2023,6/26/2023,Delivered
PO-2022-04216,4/7/2022,SUP110,P00436,543,38.82,21076.89,5/30/2022,5/29/2022,Delivered
PO-2022-04217,6/17/2023,SUP105,P00814,1144,7.03,8046.81,8/15/2023,8/13/2023,Delivered
PO-2022-04218,8/10/2022,SUP032,P01349,1089,35.03,38152.12,9/29/2022,10/6/2022,Delivered
PO-2022-04219,1/2/2023,SUP148,P01060,4802,49.3,236759.65,1/20/2023,1/24/2023,Delivered
PO-2022-04220,9/12/2023,SUP091,P00255,3077,42.02,129297.05,10/20/2023,10/27/2023,Delivered
PO-2022-04221,1/31/2022,SUP073,P00601,2633,11.01,28997.9,2/21/2022,2/26/2022,Delivered
PO-2022-04222,8/4/2023,SUP024,P00336,3884,30.62,118917.32,9/20/2023,9/26/2023,Delivered
PO-2022-04223,11/18/2023,SUP047,P01284,3540,2.55,9011.47,12/12/2023,12/11/2023,Delivered
PO-2022-04224,12/19/2022,SUP135,P01283,4169,10.04,41851.11,1/28/2023,1/25/2023,Delivered
PO-2022-04225,4/15/2022,SUP133,P01734,1390,26.14,36340.33,5/14/2022,,Shipped
PO-2022-04226,11/5/2023,SUP075,P00616,856,24.31,20808.02,11/22/2023,11/23/2023,Delivered
PO-2022-04227,8/7/2022,SUP003,P00854,1587,42.62,67637.09,9/12/2022,9/20/2022,Delivered
PO-2022-04228,2/15/2023,SUP024,P01630,3528,3.62,12783.95,4/3/2023,4/3/2023,Delivered
PO-2022-04229,6/1/2023,SUP024,P01999,1432,45.86,65675.04,7/18/2023,7/25/2023,Delivered
PO-2022-04230,12/25/2022,SUP088,P01407,3916,25.67,100506.72,2/14/2023,,Shipped
PO-2022-04231,7/18/2023,SUP014,P01210,833,31.11,25910.77,9/15/2023,,Pending
PO-2022-04232,2/24/2022,SUP066,P01939,2815,1.23,3454.36,4/2/2022,4/6/2022,Delivered
PO-2022-04233,7/27/2023,SUP052,P01671,1905,52.79,100562.44,9/23/2023,9/18/2023,Delivered
PO-2022-04234,8/4/2022,SUP113,P00231,1825,35.52,64820.29,9/7/2022,9/6/2022,Delivered
PO-2022-04235,12/24/2023,SUP001,P01128,3811,3.26,12414.2,2/2/2024,1/28/2024,Delivered
PO-2022-04236,12/17/2022,SUP039,P00451,1001,29.6,29630.6,2/12/2023,2/15/2023,Delivered
PO-2022-04237,9/22/2022,SUP025,P01103,1308,12.32,16114.23,10/19/2022,10/20/2022,Delivered
PO-2022-04238,8/24/2023,SUP094,P00331,2439,50.47,123101.55,9/15/2023,9/21/2023,Delivered
PO-2022-04239,8/15/2023,SUP041,P01550,2781,9.53,26493.7,9/14/2023,9/20/2023,Delivered
PO-2022-04240,1/22/2022,SUP091,P00495,3574,23.99,85750.56,3/1/2022,3/10/2022,Delivered
PO-2022-04241,1/30/2022,SUP032,P01788,1752,4.16,7293.32,3/21/2022,3/19/2022,Delivered
PO-2022-04242,5/4/2023,SUP031,P01342,2909,8.88,25828.84,6/27/2023,6/22/2023,Delivered
PO-2022-04243,12/3/2023,SUP023,P00165,3589,43.73,156934.58,1/11/2024,1/17/2024,Delivered
PO-2022-04244,9/24/2022,SUP089,P01920,3032,51.74,156875.75,11/7/2022,11/11/2022,Delivered
PO-2022-04245,11/5/2023,SUP148,P00490,2719,4.65,12646.54,11/23/2023,11/27/2023,Delivered
PO-2022-04246,5/30/2023,SUP035,P01281,379,27.33,10359.46,7/24/2023,7/19/2023,Delivered
PO-2022-04247,10/21/2022,SUP120,P01332,390,9.05,3529.92,11/15/2022,11/21/2022,Delivered
PO-2022-04248,8/22/2023,SUP090,P01228,2111,27.5,58049.1,9/8/2023,9/17/2023,Delivered
PO-2022-04249,10/10/2023,SUP114,P00151,3792,17.07,64732.77,12/3/2023,12/4/2023,Delivered
PO-2022-04250,2/6/2022,SUP013,P01610,4310,3.98,17155.11,3/12/2022,3/10/2022,Delivered
PO-2022-04251,6/3/2022,SUP056,P00253,2595,3.64,9433.21,6/26/2022,6/26/2022,Delivered
PO-2022-04252,5/22/2023,SUP141,P01735,450,11.25,5063.85,7/18/2023,7/18/2023,Delivered
PO-2022-04253,12/28/2023,SUP095,P00896,3102,25.11,77878.32,1/14/2024,1/23/2024,Delivered
PO-2022-04254,4/14/2023,SUP029,P01664,4196,10.59,44447.21,5/11/2023,5/7/2023,Delivered
PO-2022-04255,1/12/2022,SUP047,P01444,2401,18.37,44116.73,2/5/2022,2/14/2022,Delivered
PO-2022-04256,10/21/2022,SUP149,P00284,3774,9.49,35799.75,11/11/2022,11/19/2022,Delivered
PO-2022-04257,11/29/2022,SUP087,P01410,3887,15.1,58705.22,12/24/2022,1/1/2023,Delivered
PO-2022-04258,7/3/2022,SUP034,P01872,3834,10.34,39633.91,8/7/2022,8/9/2022,Delivered
PO-2022-04259,2/23/2023,SUP126,P00407,3563,12.72,45328.51,3/29/2023,4/7/2023,Delivered
PO-2022-04260,7/16/2023,SUP078,P00112,4987,2.49,12402.62,8/31/2023,8/27/2023,Delivered
PO-2022-04261,5/27/2023,SUP084,P00185,4057,9.67,39225.66,6/18/2023,6/13/2023,Delivered
PO-2022-04262,8/1/2023,SUP047,P00299,3453,48.56,167677.48,8/25/2023,9/3/2023,Delivered
PO-2022-04263,6/14/2022,SUP089,P00658,1839,19.37,35627.73,7/28/2022,7/30/2022,Delivered
PO-2022-04264,9/16/2022,SUP111,P00364,1669,16.95,28292,11/7/2022,11/15/2022,Delivered
PO-2022-04265,11/22/2022,SUP148,P01368,4330,23.77,102915.62,12/10/2022,12/7/2022,Delivered
PO-2022-04266,2/26/2023,SUP043,P00766,3316,11.37,37691.37,4/4/2023,4/6/2023,Delivered
PO-2022-04267,9/26/2023,SUP056,P00661,558,4.6,2565.68,10/19/2023,10/16/2023,Delivered
PO-2022-04268,10/23/2023,SUP075,P00509,835,47.23,39440.96,11/9/2023,11/15/2023,Delivered
PO-2022-04269,10/19/2022,SUP136,P00812,2197,14.25,31304.06,10/31/2022,11/2/2022,Delivered
PO-2022-04270,10/12/2023,SUP042,P00561,869,47.86,41591,11/15/2023,11/14/2023,Delivered
PO-2022-04271,11/9/2022,SUP098,P01815,3459,30.94,107021.23,12/4/2022,11/29/2022,Delivered
PO-2022-04272,5/7/2022,SUP019,P01328,2637,4.63,12208.7,6/23/2022,6/26/2022,Delivered
PO-2022-04273,12/25/2022,SUP051,P01943,2095,25.74,53933.58,1/23/2023,1/22/2023,Delivered
PO-2022-04274,11/8/2022,SUP031,P01175,1698,21.06,35761.71,1/1/2023,12/30/2022,Delivered
PO-2022-04275,6/4/2023,SUP135,P01329,1032,37.31,38506.73,7/14/2023,7/20/2023,Delivered
PO-2022-04276,9/16/2023,SUP112,P00719,4747,30.95,146931.24,10/20/2023,,Cancelled
PO-2022-04277,10/29/2023,SUP124,P01061,3376,32.44,109532.96,11/28/2023,12/6/2023,Delivered
PO-2022-04278,8/15/2023,SUP083,P01806,4805,41.08,197371.73,9/19/2023,9/25/2023,Delivered
PO-2022-04279,8/16/2023,SUP115,P00309,4462,9.81,43791.99,9/25/2023,,Shipped
PO-2022-04280,9/24/2022,SUP008,P01685,3176,41.2,130848.52,10/18/2022,10/22/2022,Delivered
PO-2022-04281,3/13/2022,SUP029,P01704,4970,15.2,75528.77,4/9/2022,,Cancelled
PO-2022-04282,7/28/2023,SUP146,P00736,213,44.93,9569.38,8/27/2023,,Pending
