SaleID,Date,ProductID,Quantity,SellingPrice,TotalAmount,CustomerType,PaymentMethod,PrescriptionID,EmployeeID,DiscountPercentage,IsInsuranceClaim
S06384,4/8/2023,P01063,17,168.85,2870.45,Clinic,Credit Card,,EMP016,19.86,No
S06385,1/7/2022,P01515,28,106.49,2981.72,Hospital,Insurance,,EMP023,0,Yes
S06386,5/7/2022,P01195,58,66.12,3834.96,Retail,Insurance,RX-7383,EMP032,13.02,Yes
S06387,2/20/2022,P01266,54,10.58,571.32,Hospital,Cash,,EMP034,0,No
S06388,10/5/2022,P01373,74,102.07,7553.18,Hospital,Credit Card,,EMP048,0,No
S06389,6/10/2022,P00287,9,148.66,1337.94,Wholesale,Credit Card,,EMP018,16.58,No
S06390,11/4/2022,P01796,71,60.84,4319.64,Hospital,Cash,,EMP011,0,No
S06391,7/23/2023,P00737,20,28.52,570.4,Wholesale,Insurance,,EMP013,4.65,Yes
S06392,12/28/2023,P00494,73,37.22,2717.06,Clinic,Credit Card,,EMP049,0,No
S06393,10/17/2022,P01890,77,160.35,12346.95,Wholesale,Debit Card,,EMP026,11.67,No
S06394,8/8/2023,P00617,31,25.5,790.5,Clinic,Insurance,,EMP038,7.22,Yes
S06395,8/9/2022,P00438,12,160.81,1929.72,Hospital,Cash,,EMP032,0,No
S06396,2/23/2022,P00337,40,11.25,450,Clinic,Credit Card,,EMP034,0,No
S06397,9/16/2023,P01292,64,98.48,6302.72,Online,Insurance,,EMP026,0,Yes
S06398,4/30/2023,P01834,27,135.5,3658.5,Online,Credit Card,,EMP003,0,No
S06399,8/16/2022,P00665,37,27.17,1005.29,Retail,Credit Card,,EMP047,0,No
S06400,10/22/2023,P00588,85,42.82,3639.7,Retail,Cash,RX-5580,EMP002,0,No
S06401,3/30/2023,P01593,73,42.3,3087.9,Clinic,Debit Card,,EMP027,0,No
S06402,11/29/2022,P01140,28,16.42,459.76,Retail,Cash,RX-7748,EMP048,0,No
S06403,2/5/2022,P00415,16,163.45,2615.2,Retail,Insurance,RX-9556,EMP006,10.1,Yes
S06404,6/25/2023,P00976,93,150.89,14032.77,Hospital,Insurance,,EMP048,0,Yes
S06405,2/26/2023,P00319,9,149.01,1341.09,Retail,Debit Card,RX-8258,EMP019,17.18,No
S06406,2/17/2023,P00699,45,179.3,8068.5,Retail,Credit Card,RX-4634,EMP001,0,No
S06407,5/3/2022,P01756,83,131.58,10921.14,Retail,Cash,RX-7634,EMP032,0,No
S06408,11/11/2022,P01961,74,87.54,6477.96,Wholesale,Cash,,EMP040,0,No
S06409,2/14/2022,P00547,8,72.37,578.96,Online,Cash,,EMP005,7.28,No
S06410,4/4/2023,P01397,60,64.82,3889.2,Clinic,Credit Card,,EMP031,0.07,No
S06411,2/4/2023,P00106,83,77.97,6471.51,Hospital,Cash,,EMP035,7.87,No
S06412,6/16/2022,P00689,71,23.19,1646.49,Wholesale,Insurance,,EMP026,18.95,Yes
S06413,4/6/2022,P01041,45,104.4,4698,Online,Insurance,,EMP014,0,Yes
S06414,6/7/2022,P01852,20,103.48,2069.6,Clinic,Credit Card,,EMP034,0,No
S06415,10/3/2023,P01440,97,89.49,8680.53,Online,Debit Card,,EMP027,0,No
S06416,8/27/2023,P00074,10,71.82,718.2,Hospital,Insurance,,EMP001,12.21,Yes
S06417,5/16/2023,P01694,6,149.66,897.96,Hospital,Insurance,,EMP022,0,Yes
S06418,3/6/2022,P01836,85,28.99,2464.15,Hospital,Insurance,,EMP004,0,Yes
S06419,10/29/2023,P00949,9,127.85,1150.65,Hospital,Insurance,,EMP008,0,Yes
S06420,12/10/2023,P01606,28,33.38,934.64,Hospital,Cash,,EMP018,0,No
S06421,1/26/2022,P00573,79,179.3,14164.7,Hospital,Cash,,EMP020,0,No
S06422,2/22/2023,P01195,93,66.12,6149.16,Hospital,Credit Card,,EMP041,0,No
S06423,3/30/2022,P01070,84,186.02,15625.68,Clinic,Insurance,,EMP015,18.77,Yes
S06424,3/23/2022,P00479,7,63.56,444.92,Retail,Credit Card,RX-5027,EMP043,0,No
S06425,11/25/2023,P01215,7,11.29,79.03,Hospital,Cash,,EMP002,0,No
S06426,12/3/2022,P01321,99,32.99,3266.01,Online,Cash,,EMP019,0,No
S06427,10/17/2022,P01400,11,18.29,201.19,Wholesale,Credit Card,,EMP029,14.79,No
S06428,4/14/2022,P00389,78,164.91,12862.98,Wholesale,Credit Card,,EMP030,5.78,No
S06429,12/15/2022,P00225,71,145.97,10363.87,Retail,Cash,,EMP048,0,No
S06430,9/20/2022,P00656,87,120,10440,Clinic,Debit Card,,EMP017,0,No
S06431,10/16/2022,P00268,51,123.15,6280.65,Online,Insurance,,EMP012,0,Yes
S06432,4/24/2023,P01948,81,29.64,2400.84,Hospital,Credit Card,,EMP018,0,No
S06433,7/2/2022,P01657,1,75.71,75.71,Online,Insurance,,EMP018,4.88,Yes
S06434,11/11/2022,P01980,26,78.37,2037.62,Online,Debit Card,,EMP020,6.07,No
S06435,6/2/2022,P00329,81,80.24,6499.44,Retail,Debit Card,RX-6649,EMP020,0.46,No
S06436,9/18/2023,P00697,61,159.08,9703.88,Retail,Credit Card,RX-8759,EMP047,0,No
S06437,6/25/2023,P00954,6,9.13,54.78,Retail,Insurance,RX-4404,EMP045,0,Yes
S06438,2/21/2023,P00928,16,122.47,1959.52,Wholesale,Credit Card,,EMP034,14.28,No
S06439,4/22/2023,P01273,37,3.74,138.38,Wholesale,Insurance,,EMP031,0,Yes
S06440,4/18/2023,P00405,35,175.87,6155.45,Clinic,Cash,,EMP002,0,No
S06441,5/1/2023,P01764,15,7.36,110.4,Retail,Insurance,RX-2187,EMP013,0,Yes
S06442,10/31/2022,P00241,30,46.58,1397.4,Hospital,Credit Card,,EMP044,5.93,No
S06443,6/19/2023,P01902,84,79.89,6710.76,Retail,Insurance,,EMP023,0,Yes
S06444,9/4/2023,P00930,67,203.28,13619.76,Online,Credit Card,,EMP049,0,No
S06445,2/14/2023,P00128,91,67.29,6123.39,Hospital,Debit Card,,EMP029,0,No
S06446,5/28/2023,P01161,58,26.77,1552.66,Hospital,Credit Card,,EMP049,0,No
S06447,2/28/2022,P00490,48,18.32,879.36,Online,Cash,,EMP027,9.77,No
S06448,11/16/2022,P00346,21,91.58,1923.18,Wholesale,Debit Card,,EMP024,0,No
S06449,1/13/2023,P01945,62,210.44,13047.28,Clinic,Cash,,EMP025,0,No
S06450,8/20/2023,P00392,46,113.47,5219.62,Retail,Debit Card,RX-6750,EMP029,0,No
S06451,1/23/2023,P00800,76,113.61,8634.36,Clinic,Credit Card,,EMP036,0,No
S06452,12/27/2023,P00850,5,26.08,130.4,Wholesale,Credit Card,,EMP016,0,No
S06453,1/17/2023,P00545,31,61.9,1918.9,Clinic,Debit Card,,EMP030,9.08,No
S06454,11/17/2022,P01484,85,3.34,283.9,Clinic,Insurance,,EMP035,13.73,Yes
S06455,6/2/2022,P00088,31,100.5,3115.5,Hospital,Cash,,EMP006,10.13,No
S06456,7/24/2023,P01707,77,125.83,9688.91,Wholesale,Insurance,,EMP030,11.05,Yes
S06457,7/16/2022,P01007,60,22.53,1351.8,Hospital,Debit Card,,EMP038,0,No
S06458,5/19/2022,P01873,88,35.57,3130.16,Clinic,Insurance,,EMP046,0,Yes
S06459,5/30/2023,P00679,88,181.72,15991.36,Hospital,Credit Card,,EMP047,0,No
S06460,4/16/2023,P01126,32,226.61,7251.52,Clinic,Cash,,EMP037,0,No
S06461,12/25/2022,P00266,48,52.91,2539.68,Retail,Debit Card,RX-3518,EMP011,0,No
S06462,7/20/2023,P01589,51,182.61,9313.11,Online,Cash,,EMP039,0,No
S06463,4/14/2023,P01134,92,82.66,7604.72,Clinic,Insurance,,EMP041,0,Yes
S06464,6/27/2023,P00566,75,15.5,1162.5,Retail,Insurance,RX-2252,EMP049,0,Yes
S06465,11/20/2023,P01695,31,187.28,5805.68,Online,Insurance,,EMP002,4.48,Yes
S06466,3/9/2023,P01411,35,179.73,6290.55,Hospital,Insurance,,EMP045,0,Yes
S06467,1/27/2023,P00148,37,100.11,3704.07,Online,Insurance,,EMP005,0,Yes
S06468,12/26/2022,P00907,38,207.13,7870.94,Online,Insurance,,EMP019,0,Yes
S06469,12/18/2022,P01078,5,11.17,55.85,Hospital,Cash,,EMP029,0,No
S06470,11/24/2023,P01616,71,5.06,359.26,Hospital,Debit Card,,EMP011,0.53,No
S06471,1/19/2022,P00654,85,148.31,12606.35,Online,Credit Card,,EMP009,0,No
S06472,2/26/2022,P01772,60,41.88,2512.8,Online,Insurance,,EMP043,0,Yes
S06473,4/29/2023,P00618,45,21.08,948.6,Retail,Insurance,,EMP034,0,Yes
S06474,5/29/2023,P01101,21,131.06,2752.26,Clinic,Cash,,EMP047,0,No
S06475,4/25/2022,P01431,84,14.7,1234.8,Retail,Cash,,EMP027,18.56,No
S06476,2/20/2022,P01536,37,34.87,1290.19,Hospital,Debit Card,,EMP022,0,No
S06477,6/3/2023,P01136,95,24.06,2285.7,Wholesale,Insurance,,EMP042,0,Yes
S06478,4/24/2023,P00150,77,169.28,13034.56,Clinic,Cash,,EMP020,13.54,No
S06479,10/6/2022,P00663,80,78.38,6270.4,Clinic,Credit Card,,EMP036,0,No
S06480,12/18/2022,P00935,73,71.5,5219.5,Retail,Credit Card,RX-1447,EMP035,0,No
S06481,10/16/2022,P01097,2,25.75,51.5,Clinic,Debit Card,,EMP010,0,No
S06482,7/23/2022,P01848,16,48.03,768.48,Retail,Cash,RX-2836,EMP048,0,No
S06483,1/18/2023,P01573,58,60.23,3493.34,Retail,Insurance,,EMP007,0,Yes
S06484,3/7/2023,P01346,84,6.23,523.32,Wholesale,Credit Card,,EMP039,0,No
S06485,11/11/2022,P00697,12,159.08,1908.96,Online,Credit Card,,EMP029,0,No
S06486,5/2/2022,P01040,1,39.14,39.14,Clinic,Insurance,,EMP029,0,Yes
S06487,12/16/2023,P01269,75,64.9,4867.5,Clinic,Insurance,,EMP019,10.94,Yes
S06488,3/20/2022,P01529,18,106.15,1910.7,Clinic,Cash,,EMP002,0,No
S06489,3/21/2023,P00408,75,76.45,5733.75,Online,Insurance,,EMP027,0,Yes
S06490,11/21/2023,P01936,90,113.72,10234.8,Clinic,Insurance,,EMP023,0,Yes
S06491,11/29/2023,P00606,65,92.02,5981.3,Online,Credit Card,,EMP039,0,No
S06492,9/22/2023,P01367,93,156.25,14531.25,Clinic,Cash,,EMP043,0,No
S06493,1/5/2023,P00873,89,224.3,19962.7,Wholesale,Debit Card,,EMP006,0,No
S06494,9/6/2023,P01498,99,135.49,13413.51,Retail,Cash,,EMP006,16.92,No
S06495,8/10/2023,P01965,45,55.04,2476.8,Hospital,Debit Card,,EMP048,0,No
S06496,2/17/2023,P01736,77,27.02,2080.54,Hospital,Debit Card,,EMP008,0,No
S06497,9/10/2023,P00718,82,128.69,10552.58,Wholesale,Debit Card,,EMP023,0,No
S06498,2/13/2022,P00472,32,192.48,6159.36,Hospital,Credit Card,,EMP009,0,No
S06499,10/16/2022,P01795,66,111,7326,Retail,Cash,RX-6604,EMP017,0,No
S06500,6/26/2023,P01210,67,157.53,10554.51,Wholesale,Cash,,EMP041,0,No
S06501,12/28/2022,P01880,90,38.34,3450.6,Hospital,Insurance,,EMP035,0,Yes
S06502,7/25/2022,P01393,81,33.65,2725.65,Clinic,Credit Card,,EMP016,9.11,No
S06503,3/14/2023,P00198,85,165.05,14029.25,Clinic,Cash,,EMP030,0,No
S06504,11/29/2022,P01895,32,121.31,3881.92,Online,Insurance,,EMP015,0,Yes
S06505,10/22/2022,P00341,58,66.55,3859.9,Hospital,Debit Card,,EMP042,16.25,No
S06506,2/5/2023,P00423,31,88.57,2745.67,Online,Insurance,,EMP035,6.54,Yes
S06507,8/17/2023,P00336,14,128.74,1802.36,Wholesale,Insurance,,EMP031,0,Yes
S06508,1/31/2022,P01101,42,131.06,5504.52,Hospital,Cash,,EMP047,18.06,No
S06509,3/13/2022,P01325,22,46.72,1027.84,Online,Credit Card,,EMP013,0,No
S06510,4/27/2022,P01915,22,61.65,1356.3,Retail,Credit Card,,EMP013,17.74,No
S06511,2/10/2023,P01591,48,19.37,929.76,Wholesale,Credit Card,,EMP004,7.62,No
S06512,3/28/2023,P01318,56,124.11,6950.16,Hospital,Credit Card,,EMP019,15.1,No
S06513,10/29/2023,P00151,56,69.48,3890.88,Clinic,Cash,,EMP002,0,No
S06514,12/13/2022,P00561,27,159.81,4314.87,Clinic,Cash,,EMP034,0,No
S06515,2/4/2022,P01662,90,88.77,7989.3,Hospital,Insurance,,EMP026,0,Yes
S06516,3/4/2023,P00182,28,22.98,643.44,Retail,Credit Card,RX-1506,EMP006,6.69,No
S06517,2/19/2022,P01788,58,14.15,820.7,Clinic,Insurance,,EMP008,0,Yes
S06518,5/2/2023,P00642,40,43.6,1744,Hospital,Debit Card,,EMP030,5.55,No
S06519,3/8/2023,P01492,90,109.5,9855,Retail,Debit Card,,EMP001,0,No
S06520,3/27/2022,P00903,14,159.48,2232.72,Clinic,Credit Card,,EMP001,5.38,No
S06521,12/2/2023,P00802,85,46.65,3965.25,Retail,Insurance,RX-6722,EMP044,0,Yes
S06522,6/21/2022,P00695,26,57.8,1502.8,Online,Credit Card,,EMP028,17.96,No
S06523,12/30/2022,P00930,81,203.28,16465.68,Wholesale,Credit Card,,EMP029,0,No
S06524,4/12/2023,P01814,79,22.76,1798.04,Online,Credit Card,,EMP024,0,No
S06525,7/22/2022,P01622,34,59.49,2022.66,Clinic,Insurance,,EMP016,0,Yes
S06526,9/17/2022,P00364,13,74.29,965.77,Clinic,Debit Card,,EMP025,0,No
S06527,6/24/2022,P00921,72,88.6,6379.2,Clinic,Credit Card,,EMP032,0,No
S06528,12/7/2023,P01757,15,142.14,2132.1,Clinic,Debit Card,,EMP021,4.9,No
S06529,9/6/2022,P00357,60,65.14,3908.4,Retail,Insurance,,EMP031,9.69,Yes
S06530,4/21/2023,P00030,34,41.89,1424.26,Wholesale,Cash,,EMP047,6.34,No
S06531,5/15/2022,P00513,60,94.49,5669.4,Retail,Cash,RX-5820,EMP017,0,No
S06532,3/22/2023,P00497,11,47.46,522.06,Retail,Insurance,RX-8166,EMP003,13.65,Yes
S06533,6/28/2022,P01893,73,30.5,2226.5,Online,Debit Card,,EMP034,0,No
S06534,5/5/2022,P00614,59,16.64,981.76,Clinic,Insurance,,EMP008,0.41,Yes
S06535,3/30/2022,P00911,86,113.56,9766.16,Online,Debit Card,,EMP009,0,No
S06536,3/28/2023,P00923,74,20.11,1488.14,Online,Cash,,EMP032,0,No
S06537,7/20/2023,P00786,80,149,11920,Wholesale,Cash,,EMP008,0,No
S06538,12/6/2022,P00196,63,97.32,6131.16,Hospital,Debit Card,,EMP015,19.62,No
S06539,3/28/2023,P00357,43,65.14,2801.02,Wholesale,Credit Card,,EMP004,0,No
S06540,5/28/2023,P00489,76,3.74,284.24,Retail,Credit Card,RX-5931,EMP012,0,No
S06541,8/7/2023,P00818,98,63.65,6237.7,Wholesale,Debit Card,,EMP045,0,No
S06542,7/2/2023,P01751,85,18.2,1547,Online,Debit Card,,EMP040,0,No
S06543,9/14/2023,P00812,33,74.37,2454.21,Clinic,Debit Card,,EMP044,0,No
S06544,8/1/2022,P01245,40,149.64,5985.6,Retail,Cash,RX-4683,EMP021,0,No
S06545,4/21/2022,P00585,73,69.68,5086.64,Wholesale,Cash,,EMP033,1.27,No
S06546,6/19/2022,P00506,40,44.47,1778.8,Online,Cash,,EMP049,0,No
S06547,1/29/2023,P01453,46,29.33,1349.18,Wholesale,Cash,,EMP044,0,No
S06548,6/14/2023,P01930,77,56.09,4318.93,Online,Debit Card,,EMP028,19.6,No
S06549,1/18/2023,P00422,82,112.55,9229.1,Hospital,Insurance,,EMP017,2.63,Yes
S06550,6/24/2022,P01893,96,30.5,2928,Online,Insurance,,EMP043,0,Yes
S06551,12/28/2022,P00794,20,20.53,410.6,Online,Cash,,EMP018,8.41,No
S06552,4/13/2022,P00600,3,123.65,370.95,Hospital,Insurance,,EMP005,0,Yes
S06553,11/30/2023,P01612,78,107.68,8399.04,Online,Credit Card,,EMP041,0,No
S06554,12/21/2023,P01588,54,63.41,3424.14,Online,Cash,,EMP024,0,No
S06555,11/1/2023,P00778,67,14.67,982.89,Retail,Insurance,RX-3510,EMP005,19.67,Yes
S06556,7/13/2023,P01560,20,99.33,1986.6,Wholesale,Debit Card,,EMP020,0,No
S06557,1/18/2023,P00035,31,30.6,948.6,Retail,Credit Card,RX-6013,EMP004,0,No
S06558,4/30/2022,P00891,82,16.2,1328.4,Online,Debit Card,,EMP015,0,No
S06559,4/9/2023,P01644,82,110.02,9021.64,Clinic,Cash,,EMP017,0,No
S06560,8/25/2023,P00265,31,80.01,2480.31,Wholesale,Debit Card,,EMP046,0,No
S06561,8/24/2023,P01648,36,97.12,3496.32,Clinic,Cash,,EMP041,0,No
S06562,2/7/2023,P00021,55,36.83,2025.65,Hospital,Debit Card,,EMP020,0,No
S06563,8/6/2023,P01369,78,42.17,3289.26,Retail,Insurance,RX-2706,EMP018,0,Yes
S06564,8/17/2023,P00489,35,3.74,130.9,Hospital,Insurance,,EMP019,0,Yes
S06565,4/28/2022,P00492,97,57.1,5538.7,Online,Cash,,EMP041,0,No
S06566,11/11/2023,P00253,39,19.19,748.41,Wholesale,Cash,,EMP006,0,No
S06567,9/23/2022,P00507,39,133.09,5190.51,Retail,Credit Card,,EMP020,0,No
S06568,3/22/2022,P01375,35,141.36,4947.6,Wholesale,Debit Card,,EMP028,11.62,No
S06569,7/23/2022,P00076,98,202.05,19800.9,Online,Insurance,,EMP049,2.71,Yes
S06570,6/22/2022,P01928,18,135.95,2447.1,Clinic,Insurance,,EMP023,0,Yes
S06571,2/16/2023,P01493,37,9.5,351.5,Clinic,Cash,,EMP045,0,No
S06572,3/15/2023,P00036,19,182.9,3475.1,Online,Cash,,EMP018,0,No
S06573,8/5/2023,P00640,7,30.09,210.63,Online,Insurance,,EMP018,0,Yes
S06574,3/20/2023,P00598,73,41.78,3049.94,Hospital,Credit Card,,EMP014,18.7,No
S06575,1/29/2022,P00774,67,146.12,9790.04,Wholesale,Insurance,,EMP014,0,Yes
S06576,4/1/2022,P00287,91,148.66,13528.06,Clinic,Insurance,,EMP006,0,Yes
S06577,10/22/2022,P01606,48,33.38,1602.24,Retail,Debit Card,RX-5101,EMP001,0,No
S06578,4/13/2023,P01775,97,4.24,411.28,Wholesale,Cash,,EMP027,0,No
S06579,3/15/2023,P01644,1,110.02,110.02,Hospital,Cash,,EMP002,7.8,No
S06580,4/6/2022,P01854,70,87.15,6100.5,Retail,Credit Card,,EMP016,0,No
S06581,1/31/2022,P01741,68,93.97,6389.96,Online,Cash,,EMP049,18.24,No
S06582,3/5/2023,P01105,43,13.28,571.04,Retail,Debit Card,RX-4129,EMP040,0,No
S06583,5/14/2022,P01090,32,132.75,4248,Wholesale,Insurance,,EMP032,0,Yes
S06584,9/17/2022,P01521,52,109.52,5695.04,Hospital,Credit Card,,EMP041,0,No
S06585,3/7/2022,P01938,96,133.27,12793.92,Retail,Debit Card,RX-7109,EMP041,16.39,No
S06586,12/20/2023,P00118,92,91.68,8434.56,Retail,Debit Card,,EMP043,0,No
S06587,5/19/2023,P01988,69,62.75,4329.75,Wholesale,Cash,,EMP013,0,No
S06588,7/15/2023,P00194,54,138.04,7454.16,Hospital,Cash,,EMP037,0,No
S06589,1/15/2023,P01813,57,9.96,567.72,Hospital,Cash,,EMP046,0,No
S06590,8/28/2022,P01270,78,28.65,2234.7,Clinic,Cash,,EMP026,14.51,No
S06591,8/7/2022,P01226,56,26.21,1467.76,Wholesale,Debit Card,,EMP026,0,No
S06592,7/21/2023,P00167,67,148.86,9973.62,Wholesale,Credit Card,,EMP036,0,No
S06593,3/29/2022,P01856,63,26.43,1665.09,Clinic,Debit Card,,EMP002,0,No
S06594,1/4/2022,P00078,18,182.73,3289.14,Clinic,Credit Card,,EMP027,0,No
S06595,6/7/2023,P00553,84,133.99,11255.16,Clinic,Cash,,EMP036,13.31,No
S06596,6/26/2023,P00974,83,72,5976,Clinic,Debit Card,,EMP026,0,No
S06597,4/18/2023,P00871,30,105.62,3168.6,Retail,Insurance,,EMP035,2.99,Yes
S06598,12/27/2023,P01359,29,29.09,843.61,Wholesale,Insurance,,EMP026,14.79,Yes
S06599,10/29/2022,P01771,38,38.78,1473.64,Clinic,Cash,,EMP029,0,No
S06600,1/8/2022,P01864,82,16.32,1338.24,Hospital,Cash,,EMP049,0,No
S06601,6/25/2023,P01287,8,72.2,577.6,Online,Cash,,EMP044,0,No
S06602,3/24/2023,P01479,22,18.38,404.36,Retail,Credit Card,,EMP020,13.69,No
S06603,2/11/2023,P01532,93,225.38,20960.34,Wholesale,Insurance,,EMP005,0,Yes
S06604,12/23/2022,P00017,64,147.84,9461.76,Retail,Cash,RX-7322,EMP006,0,No
S06605,8/9/2022,P00882,52,42.21,2194.92,Online,Credit Card,,EMP014,0,No
S06606,4/19/2023,P00964,8,117.64,941.12,Online,Credit Card,,EMP027,15.79,No
S06607,8/18/2023,P01141,3,33.01,99.03,Wholesale,Debit Card,,EMP010,14.69,No
S06608,4/20/2023,P00287,40,148.66,5946.4,Clinic,Debit Card,,EMP029,17.24,No
S06609,12/24/2023,P01125,82,72.3,5928.6,Hospital,Credit Card,,EMP009,17.3,No
S06610,6/13/2022,P00442,40,87.13,3485.2,Clinic,Debit Card,,EMP041,0,No
S06611,7/7/2023,P01080,21,14.18,297.78,Clinic,Cash,,EMP023,0,No
S06612,8/8/2023,P01370,65,87.97,5718.05,Online,Debit Card,,EMP004,17.91,No
S06613,10/30/2022,P00458,37,121.5,4495.5,Wholesale,Cash,,EMP041,0,No
S06614,2/26/2023,P00524,58,29.68,1721.44,Retail,Insurance,RX-4339,EMP030,13.18,Yes
S06615,4/17/2022,P00159,69,224.93,15520.17,Clinic,Debit Card,,EMP018,2.71,No
S06616,7/14/2023,P01654,92,23.6,2171.2,Wholesale,Credit Card,,EMP009,0,No
S06617,2/28/2023,P01752,58,35.14,2038.12,Wholesale,Cash,,EMP035,0,No
S06618,12/10/2022,P01568,16,55.69,891.04,Retail,Insurance,RX-7735,EMP037,0,Yes
S06619,6/20/2022,P01764,78,7.36,574.08,Clinic,Cash,,EMP005,0,No
S06620,4/9/2022,P01897,84,15.7,1318.8,Wholesale,Debit Card,,EMP018,17.53,No
S06621,4/12/2022,P00020,54,84.7,4573.8,Clinic,Insurance,,EMP023,3.94,Yes
S06622,3/27/2022,P00944,36,91.39,3290.04,Clinic,Cash,,EMP049,6.69,No
S06623,9/10/2023,P01678,86,115.58,9939.88,Hospital,Insurance,,EMP022,0,Yes
S06624,2/15/2023,P00874,10,69.15,691.5,Wholesale,Cash,,EMP005,0,No
S06625,5/6/2023,P01140,92,16.42,1510.64,Wholesale,Insurance,,EMP032,0,Yes
S06626,1/9/2023,P01244,33,61.15,2017.95,Online,Insurance,,EMP001,0,Yes
S06627,7/17/2022,P01898,79,58.06,4586.74,Hospital,Insurance,,EMP001,8.57,Yes
S06628,12/3/2022,P00839,44,111.45,4903.8,Retail,Cash,RX-5281,EMP027,0,No
S06629,8/24/2022,P00166,97,75.32,7306.04,Online,Debit Card,,EMP007,0,No
S06630,10/4/2022,P00655,54,97.3,5254.2,Clinic,Debit Card,,EMP047,0,No
S06631,12/4/2022,P00780,62,37.81,2344.22,Wholesale,Cash,,EMP041,0,No
S06632,1/20/2022,P00822,80,128.79,10303.2,Retail,Debit Card,,EMP009,0,No
S06633,11/15/2022,P01706,20,144.68,2893.6,Online,Cash,,EMP005,0,No
S06634,10/4/2023,P00420,26,106.03,2756.78,Wholesale,Insurance,,EMP001,0,Yes
S06635,1/22/2023,P00158,48,207.27,9948.96,Retail,Credit Card,,EMP033,2.6,No
S06636,4/16/2022,P00734,1,85.58,85.58,Online,Cash,,EMP015,0,No
S06637,12/30/2023,P00422,73,112.55,8216.15,Clinic,Insurance,,EMP009,0,Yes
S06638,6/5/2022,P01462,2,11.66,23.32,Wholesale,Insurance,,EMP007,0,Yes
S06639,3/24/2022,P00834,46,102.11,4697.06,Hospital,Cash,,EMP017,0,No
S06640,6/27/2023,P01553,19,15.55,295.45,Wholesale,Insurance,,EMP022,0,Yes
S06641,8/26/2023,P01822,75,55.79,4184.25,Clinic,Cash,,EMP012,11.95,No
S06642,9/9/2022,P00707,71,66.04,4688.84,Retail,Insurance,RX-5910,EMP039,0,Yes
S06643,10/25/2023,P01220,64,144.35,9238.4,Hospital,Credit Card,,EMP037,0,No
S06644,8/31/2022,P00488,38,13.59,516.42,Clinic,Insurance,,EMP005,0,Yes
S06645,5/9/2023,P01000,15,15.56,233.4,Clinic,Debit Card,,EMP007,0,No
S06646,11/7/2022,P00184,23,57.83,1330.09,Clinic,Cash,,EMP021,0,No
S06647,3/14/2023,P00993,55,189.06,10398.3,Hospital,Insurance,,EMP002,0,Yes
S06648,8/12/2022,P01357,19,140.22,2664.18,Hospital,Credit Card,,EMP030,0,No
S06649,8/14/2022,P00602,27,139.59,3768.93,Clinic,Cash,,EMP049,0,No
S06650,4/4/2022,P01636,46,159.63,7342.98,Wholesale,Insurance,,EMP044,0,Yes
S06651,8/14/2023,P00187,98,185.09,18138.82,Hospital,Insurance,,EMP049,0,Yes
S06652,10/11/2023,P01175,56,47.7,2671.2,Online,Cash,,EMP036,0,No
S06653,8/14/2022,P00142,13,26.3,341.9,Online,Credit Card,,EMP016,7.35,No
S06654,11/16/2022,P00114,56,90.8,5084.8,Retail,Insurance,RX-7722,EMP029,0,Yes
S06655,10/4/2023,P00180,38,84.46,3209.48,Retail,Credit Card,RX-7820,EMP015,0,No
S06656,8/5/2023,P01159,56,125.04,7002.24,Wholesale,Cash,,EMP029,0,No
S06657,6/25/2022,P00408,94,76.45,7186.3,Hospital,Debit Card,,EMP020,3.43,No
S06658,9/20/2022,P01008,41,213.77,8764.57,Retail,Credit Card,,EMP041,0,No
S06659,3/3/2023,P00585,32,69.68,2229.76,Clinic,Cash,,EMP046,0,No
S06660,6/30/2023,P00036,82,182.9,14997.8,Wholesale,Credit Card,,EMP048,8.14,No
S06661,10/10/2022,P00060,62,7.22,447.64,Online,Insurance,,EMP010,14.01,Yes
S06662,8/3/2022,P00375,84,153.78,12917.52,Wholesale,Credit Card,,EMP038,10.79,No
S06663,5/9/2023,P00878,15,102.66,1539.9,Wholesale,Insurance,,EMP026,3.91,Yes
S06664,8/31/2023,P00593,17,64.24,1092.08,Clinic,Cash,,EMP009,0,No
S06665,2/14/2022,P01232,21,15.73,330.33,Online,Insurance,,EMP009,18.59,Yes
S06666,5/19/2023,P00558,29,22.83,662.07,Online,Insurance,,EMP016,0,Yes
S06667,4/6/2023,P01369,43,42.17,1813.31,Online,Credit Card,,EMP021,18.09,No
S06668,8/19/2023,P00507,12,133.09,1597.08,Clinic,Credit Card,,EMP036,12.04,No
S06669,1/6/2023,P00915,45,4.35,195.75,Retail,Cash,RX-9686,EMP015,17.4,No
S06670,2/27/2023,P00858,17,7.52,127.84,Hospital,Insurance,,EMP018,10.36,Yes
S06671,11/24/2022,P00152,43,128.17,5511.31,Online,Cash,,EMP015,12.6,No
S06672,11/8/2022,P00475,68,42.61,2897.48,Retail,Insurance,RX-2700,EMP049,8.43,Yes
S06673,8/19/2023,P01545,87,200.43,17437.41,Clinic,Debit Card,,EMP038,14.19,No
S06674,6/1/2023,P01820,76,48.47,3683.72,Hospital,Insurance,,EMP037,0,Yes
S06675,2/25/2022,P00505,55,38.7,2128.5,Clinic,Debit Card,,EMP045,4.16,No
S06676,11/30/2023,P01009,86,105.59,9080.74,Retail,Credit Card,RX-9579,EMP011,0,No
S06677,3/10/2022,P00124,95,86.25,8193.75,Retail,Credit Card,,EMP005,0,No
