ProductID,ProductName,Category,Formulation,UnitCost,SellingPrice,MinStockLevel,MaxStockLevel,ReorderPoint,Manufacturer,LastPriceUpdate
P01748,Respiratory_Drug_986_381mg,Respiratory,Capsule,9.68,29.92,245,2692,367,Johnson & Johnson,11/17/2023
P01749,Oncology_Drug_260_422mg,Oncology,Cream,36.57,78.82,112,2064,168,Purdue,1/7/2023
P01750,Antidepressant_Drug_279_231mg,Antidepressant,Injection,22.27,81.85,351,754,526,Johnson & Johnson,12/18/2023
P01751,Oncology_Drug_213_159mg,Oncology,Tablet,5.53,18.2,481,599,721,Novartis,7/2/2023
P01752,Antiviral_Drug_597_269mg,Antiviral,Inhaler,12.87,35.14,214,2637,321,Merck,11/10/2023
P01753,Antiviral_Drug_542_402mg,Antiviral,Capsule,46.06,165.8,155,2949,232,Sanofi,6/3/2023
P01754,Antipsychotic_Drug_46_18mg,Antipsychotic,Tablet,5.79,22.28,446,2188,669,Pfizer,9/6/2023
P01755,Hormone_Drug_633_176mg,Hormone,Inhaler,31.68,66.27,112,2843,168,Merck,4/23/2023
P01756,Gastrointestinal_Drug_392_479mg,Gastrointestinal,Inhaler,27.06,131.58,177,2915,265,Purdue,4/8/2023
P01757,Antibiotic_Drug_536_168mg,Antibiotic,Cream,31.7,142.14,319,875,478,GSK,6/28/2023
P01758,Vitamin_Drug_32_312mg,Vitamin,Tablet,39.5,165.1,201,1783,301,Roche,6/26/2023
P01759,Respiratory_Drug_656_67mg,Respiratory,Syrup,12.81,31.56,482,2316,723,Pfizer,2/3/2023
P01760,Cardiovascular_Drug_721_436mg,Cardiovascular,Capsule,11.62,29.16,235,2716,352,Johnson & Johnson,7/12/2023
P01761,Dermatological_Drug_471_161mg,Dermatological,Tablet,15.6,57.43,338,839,507,GSK,4/20/2023
P01762,Antipsychotic_Drug_463_483mg,Antipsychotic,Suppository,25.46,76.66,241,1676,361,AbbVie,10/15/2023
P01763,Diabetes_Drug_516_491mg,Diabetes,Syrup,5.7,18.27,312,1280,468,Novo Nordisk,3/11/2023
P01764,Diabetes_Drug_308_214mg,Diabetes,Syrup,1.54,7.36,480,875,720,Roche,3/16/2022
P01765,Ophthalmic_Drug_304_62mg,Ophthalmic,Cream,49.47,228.66,107,1285,160,AbbVie,12/28/2023
P01766,Antibiotic_Drug_957_358mg,Antibiotic,Ointment,5.82,28.74,136,1704,204,Bristol-Myers Squibb,5/26/2023
P01767,Cardiovascular_Drug_440_175mg,Cardiovascular,Ointment,12.7,51.68,441,2858,661,Pfizer,11/3/2023
P01768,Oncology_Drug_519_269mg,Oncology,Suppository,39.82,129.34,175,1848,262,Sanofi,1/1/2023
P01769,Respiratory_Drug_844_288mg,Respiratory,Ointment,13.8,58.71,140,980,210,Purdue,4/13/2022
P01770,Gastrointestinal_Drug_699_205mg,Gastrointestinal,Suppository,7.67,18.94,63,2463,94,Bristol-Myers Squibb,3/3/2023
P01771,Vaccine_Drug_565_418mg,Vaccine,Injection,17.13,38.78,52,567,78,Bristol-Myers Squibb,12/18/2022
P01772,Hormone_Drug_460_347mg,Hormone,Capsule,16.18,41.88,374,1166,561,Roche,8/23/2023
P01773,Ophthalmic_Drug_108_240mg,Ophthalmic,Inhaler,22.75,62.3,265,676,397,GSK,3/26/2023
P01774,Hormone_Drug_537_132mg,Hormone,Inhaler,22.12,70.87,228,894,342,Bayer,3/25/2022
P01775,Vitamin_Drug_457_476mg,Vitamin,Cream,1.18,4.24,302,2410,453,AstraZeneca,9/3/2022
P01776,Antipsychotic_Drug_924_471mg,Antipsychotic,Cream,1.94,4.08,308,2554,462,Novartis,5/5/2022
P01777,Hormone_Drug_994_13mg,Hormone,Suppository,1.23,5.68,167,1274,250,Johnson & Johnson,1/30/2022
P01778,Antidepressant_Drug_156_118mg,Antidepressant,Tablet,34.32,142.77,389,1434,583,Sanofi,7/14/2022
P01779,Oncology_Drug_489_239mg,Oncology,Tablet,26.77,117.11,411,2005,616,Bristol-Myers Squibb,6/20/2022
P01780,Cardiovascular_Drug_574_207mg,Cardiovascular,Ointment,11.32,43.84,203,2595,304,Johnson & Johnson,4/17/2022
P01781,Vitamin_Drug_130_398mg,Vitamin,Capsule,35.57,143.25,343,1051,514,Roche,12/15/2022
P01782,Ophthalmic_Drug_134_259mg,Ophthalmic,Injection,28.69,95.93,63,1589,94,Novo Nordisk,9/18/2023
P01783,Hormone_Drug_254_472mg,Hormone,Tablet,27.65,128.03,434,1439,651,Novartis,1/12/2022
P01784,Diabetes_Drug_96_215mg,Diabetes,Ointment,31.55,96.96,243,2170,364,Novartis,7/25/2022
P01785,Diabetes_Drug_928_43mg,Diabetes,Ointment,34.26,92.35,386,2019,579,AstraZeneca,12/3/2023
P01786,Respiratory_Drug_457_302mg,Respiratory,Syrup,40.73,134.87,360,1441,540,Sanofi,2/15/2023
P01787,Antidepressant_Drug_538_470mg,Antidepressant,Ointment,7.14,18.34,468,2997,702,Pfizer,11/14/2023
P01788,Ophthalmic_Drug_210_376mg,Ophthalmic,Injection,4.35,14.15,440,1349,660,Johnson & Johnson,3/11/2023
P01789,Gastrointestinal_Drug_663_268mg,Gastrointestinal,Injection,33.44,111.15,165,2123,247,Bristol-Myers Squibb,2/9/2022
P01790,Antidepressant_Drug_209_391mg,Antidepressant,Capsule,17.99,46.86,322,1642,483,Novo Nordisk,5/24/2023
P01791,Ophthalmic_Drug_161_149mg,Ophthalmic,Injection,14.38,39.31,166,2592,249,Roche,8/22/2022
P01792,Antiviral_Drug_850_437mg,Antiviral,Injection,9.68,44.71,452,2744,678,Purdue,4/19/2023
P01793,Hormone_Drug_789_18mg,Hormone,Suppository,48.99,215.15,237,1925,355,Novo Nordisk,8/14/2023
P01794,Ophthalmic_Drug_292_62mg,Ophthalmic,Capsule,21.9,56.02,178,1510,267,Purdue,7/20/2023
P01795,Hormone_Drug_39_414mg,Hormone,Syrup,49.78,111,312,649,468,AstraZeneca,8/7/2023
P01796,Dermatological_Drug_910_302mg,Dermatological,Capsule,18.1,60.84,172,743,258,Pfizer,9/7/2023
P01797,Oncology_Drug_99_318mg,Oncology,Capsule,11.14,48.87,412,2216,618,Merck,8/3/2023
P01798,Gastrointestinal_Drug_578_264mg,Gastrointestinal,Capsule,41.95,112.82,274,2158,411,AbbVie,10/28/2022
P01799,Cardiovascular_Drug_67_393mg,Cardiovascular,Capsule,23.16,100.14,182,893,273,Roche,3/25/2023
P01800,Diabetes_Drug_345_250mg,Diabetes,Cream,39.16,164.87,369,2724,553,Merck,9/17/2023
P01801,Oncology_Drug_135_263mg,Oncology,Cream,40.36,106.78,160,1498,240,AbbVie,12/20/2023
P01802,Antibiotic_Drug_47_466mg,Antibiotic,Inhaler,31.78,115.73,391,1893,586,AbbVie,3/2/2022
P01803,Analgesic_Drug_272_208mg,Analgesic,Cream,22.88,64.75,295,2680,442,GSK,2/7/2022
P01804,Antiviral_Drug_319_376mg,Antiviral,Suppository,9.99,32.71,97,973,145,Sanofi,7/21/2023
P01805,Antiviral_Drug_904_383mg,Antiviral,Tablet,44.63,162.9,437,584,655,Sanofi,10/20/2022
P01806,Cardiovascular_Drug_787_129mg,Cardiovascular,Injection,41.22,89.74,78,2068,117,Roche,11/23/2022
P01807,Gastrointestinal_Drug_646_177mg,Gastrointestinal,Capsule,16.25,54.42,71,2112,106,Roche,10/2/2023
P01808,Vitamin_Drug_747_136mg,Vitamin,Capsule,9.61,38.21,217,1492,325,Roche,3/22/2022
P01809,Antiviral_Drug_493_137mg,Antiviral,Inhaler,39.04,162.2,435,1491,652,Johnson & Johnson,5/30/2023
P01810,Diabetes_Drug_568_73mg,Diabetes,Injection,7.26,14.63,59,2096,88,Sanofi,5/28/2023
P01811,Vaccine_Drug_38_190mg,Vaccine,Tablet,23.87,54.92,128,1868,192,AstraZeneca,3/8/2022
P01812,Cardiovascular_Drug_368_392mg,Cardiovascular,Inhaler,13.59,61.84,365,2020,547,Bayer,4/18/2023
P01813,Diabetes_Drug_885_438mg,Diabetes,Syrup,2.61,9.96,394,2896,591,Merck,6/13/2023
P01814,Antibiotic_Drug_292_74mg,Antibiotic,Suppository,5.66,22.76,312,983,468,Bayer,5/31/2023
P01815,Vitamin_Drug_824_6mg,Vitamin,Inhaler,31.22,63.29,178,1010,267,Bayer,7/14/2022
P01816,Cardiovascular_Drug_615_277mg,Cardiovascular,Tablet,30.19,88.87,207,1300,310,Purdue,8/3/2022
P01817,Antiviral_Drug_729_396mg,Antiviral,Syrup,12.86,42.57,258,2024,387,Purdue,4/3/2022
P01818,Ophthalmic_Drug_321_10mg,Ophthalmic,Tablet,32.77,121.56,451,1845,676,Sanofi,12/31/2023
P01819,Gastrointestinal_Drug_95_244mg,Gastrointestinal,Cream,4.82,22.43,496,1630,744,Johnson & Johnson,10/26/2023
P01820,Gastrointestinal_Drug_376_215mg,Gastrointestinal,Injection,11.58,48.47,417,2598,625,Purdue,6/16/2022
P01821,Ophthalmic_Drug_192_202mg,Ophthalmic,Syrup,17.61,55.28,311,1708,466,Pfizer,5/6/2023
P01822,Respiratory_Drug_509_117mg,Respiratory,Capsule,11.28,55.79,145,1245,217,Pfizer,8/7/2022
P01823,Antibiotic_Drug_659_332mg,Antibiotic,Injection,47.27,178.14,393,952,589,Novartis,3/4/2023
P01824,Antibiotic_Drug_84_192mg,Antibiotic,Injection,9.45,39.3,90,2387,135,AstraZeneca,4/16/2022
P01825,Antiviral_Drug_814_30mg,Antiviral,Ointment,11.56,37.67,175,2947,262,Bristol-Myers Squibb,3/15/2022
P01826,Antipsychotic_Drug_463_82mg,Antipsychotic,Inhaler,48.5,117.42,74,1275,111,AstraZeneca,8/12/2022
P01827,Oncology_Drug_320_94mg,Oncology,Syrup,35.33,140.04,68,1139,102,Bristol-Myers Squibb,12/9/2022
P01828,Cardiovascular_Drug_175_338mg,Cardiovascular,Syrup,17.79,41.21,231,1876,346,AstraZeneca,8/14/2022
P01829,Antiviral_Drug_31_333mg,Antiviral,Injection,16.86,50.98,170,523,255,Pfizer,9/12/2022
P01830,Dermatological_Drug_504_417mg,Dermatological,Capsule,39.71,87.07,209,1454,313,Bayer,8/30/2022
P01831,Antiviral_Drug_97_147mg,Antiviral,Injection,17.03,61.5,231,1580,346,Purdue,1/2/2022
P01832,Diabetes_Drug_288_138mg,Diabetes,Ointment,38.97,117.38,154,1229,231,AbbVie,5/7/2022
P01833,Gastrointestinal_Drug_764_15mg,Gastrointestinal,Suppository,14.8,66.94,275,1244,412,Roche,12/7/2022
P01834,Analgesic_Drug_944_336mg,Analgesic,Tablet,34.97,135.5,239,918,358,Johnson & Johnson,6/11/2022
P01835,Respiratory_Drug_892_399mg,Respiratory,Tablet,23.35,61.1,311,2485,466,Pfizer,6/24/2023
P01836,Analgesic_Drug_432_328mg,Analgesic,Syrup,6.88,28.99,114,1950,171,Bayer,12/12/2023
P01837,Vitamin_Drug_239_360mg,Vitamin,Syrup,13.77,49.77,130,2930,195,Pfizer,7/1/2023
P01838,Antiviral_Drug_315_242mg,Antiviral,Tablet,11.65,57.24,85,1053,127,Roche,6/29/2022
P01839,Ophthalmic_Drug_943_204mg,Ophthalmic,Injection,48.63,118.09,85,1649,127,Novo Nordisk,10/26/2022
P01840,Antibiotic_Drug_609_49mg,Antibiotic,Suppository,27.78,113.98,195,2160,292,Roche,1/24/2022
P01841,Vitamin_Drug_315_294mg,Vitamin,Suppository,28.26,100.4,466,2200,699,Novartis,3/29/2022
P01842,Antiviral_Drug_533_148mg,Antiviral,Capsule,16.6,51.53,294,2978,441,AbbVie,8/30/2022
P01843,Vaccine_Drug_741_66mg,Vaccine,Ointment,45.75,123.34,427,2935,640,Bayer,8/8/2022
P01844,Cardiovascular_Drug_780_229mg,Cardiovascular,Inhaler,16.11,74.6,168,2987,252,Merck,9/12/2023
P01845,Vitamin_Drug_608_315mg,Vitamin,Capsule,12.09,41.18,69,1175,103,GSK,8/26/2022
P01846,Diabetes_Drug_603_133mg,Diabetes,Cream,32.53,141.32,172,1963,258,Johnson & Johnson,7/17/2022
P01847,Respiratory_Drug_1_211mg,Respiratory,Ointment,23.24,61.27,312,1735,468,Bristol-Myers Squibb,4/5/2022
P01848,Antibiotic_Drug_147_246mg,Antibiotic,Tablet,22.11,48.03,181,2844,271,AstraZeneca,2/3/2023
P01849,Hormone_Drug_231_22mg,Hormone,Capsule,4.17,17.58,451,629,676,AstraZeneca,2/24/2022
P01850,Antibiotic_Drug_26_441mg,Antibiotic,Injection,16.85,59.8,302,1720,453,GSK,7/22/2023
P01851,Antiviral_Drug_818_409mg,Antiviral,Syrup,27.56,118.41,389,652,583,AbbVie,3/3/2023
P01852,Dermatological_Drug_487_204mg,Dermatological,Ointment,33.09,103.48,161,2872,241,Johnson & Johnson,12/16/2022
P01853,Hormone_Drug_957_166mg,Hormone,Injection,20.76,64.82,350,2982,525,Roche,9/6/2022
P01854,Dermatological_Drug_703_487mg,Dermatological,Cream,39.36,87.15,188,2625,282,Roche,11/26/2023
P01855,Antiviral_Drug_993_438mg,Antiviral,Syrup,23.76,111.4,366,1634,549,Purdue,11/15/2023
P01856,Hormone_Drug_350_405mg,Hormone,Inhaler,10.26,26.43,224,1041,336,Bayer,11/16/2023
P01857,Respiratory_Drug_208_158mg,Respiratory,Injection,10.48,37.85,382,584,573,Bristol-Myers Squibb,12/1/2022
P01858,Analgesic_Drug_685_183mg,Analgesic,Syrup,31.22,121.06,492,1656,738,Merck,12/16/2022
P01859,Respiratory_Drug_269_349mg,Respiratory,Cream,24.03,49.48,246,2060,369,Johnson & Johnson,12/14/2023
P01860,Antipsychotic_Drug_895_189mg,Antipsychotic,Injection,32.11,120.21,75,1065,112,Bristol-Myers Squibb,6/7/2023
P01861,Dermatological_Drug_83_290mg,Dermatological,Ointment,21.15,84.98,87,1968,130,Novo Nordisk,10/30/2023
P01862,Vaccine_Drug_286_186mg,Vaccine,Syrup,29.49,70.5,231,868,346,Bayer,3/19/2023
P01863,Cardiovascular_Drug_584_403mg,Cardiovascular,Suppository,8.93,27.75,337,594,505,Bristol-Myers Squibb,6/4/2022
P01864,Oncology_Drug_666_53mg,Oncology,Injection,5.19,16.32,228,2456,342,Purdue,7/1/2022
P01865,Diabetes_Drug_96_197mg,Diabetes,Injection,38.49,186.44,441,1025,661,Novartis,8/7/2023
P01866,Diabetes_Drug_159_447mg,Diabetes,Capsule,4.69,9.82,203,2437,304,Merck,2/17/2022
P01867,Antiviral_Drug_828_33mg,Antiviral,Suppository,29.21,92.16,164,2419,246,Purdue,2/11/2022
P01868,Gastrointestinal_Drug_819_145mg,Gastrointestinal,Suppository,43.45,202.97,450,2311,675,Novartis,5/11/2022
P01869,Oncology_Drug_520_86mg,Oncology,Ointment,49.33,175.91,394,2173,591,Pfizer,1/21/2022
P01870,Antiviral_Drug_457_444mg,Antiviral,Suppository,47.09,122.67,459,764,688,Sanofi,7/2/2023
P01871,Antidepressant_Drug_73_150mg,Antidepressant,Inhaler,4.86,13.9,50,1468,75,Sanofi,8/31/2023
P01872,Vitamin_Drug_740_299mg,Vitamin,Syrup,9.52,43.11,285,2257,427,AstraZeneca,8/19/2022
P01873,Antipsychotic_Drug_329_426mg,Antipsychotic,Tablet,14.37,35.57,91,1269,136,Pfizer,3/18/2022
P01874,Hormone_Drug_920_434mg,Hormone,Cream,42.91,160.86,478,1971,717,AbbVie,11/9/2022
P01875,Antiviral_Drug_949_161mg,Antiviral,Suppository,42.4,202.36,357,2198,535,Sanofi,11/4/2022
P01876,Antibiotic_Drug_451_494mg,Antibiotic,Injection,22.32,80.49,216,2939,324,Merck,4/13/2023
P01877,Antidepressant_Drug_43_433mg,Antidepressant,Cream,24.71,65.61,78,2397,117,GSK,5/8/2022
P01878,Hormone_Drug_441_357mg,Hormone,Ointment,33.33,138.77,437,2289,655,AstraZeneca,4/20/2022
P01879,Oncology_Drug_245_250mg,Oncology,Cream,7.27,24.14,415,2352,622,Bristol-Myers Squibb,10/8/2023
P01880,Hormone_Drug_580_278mg,Hormone,Tablet,9.47,38.34,81,1646,121,AbbVie,10/27/2022
P01881,Diabetes_Drug_732_490mg,Diabetes,Ointment,40.89,170.37,279,1263,418,Bayer,2/3/2023
P01882,Vaccine_Drug_724_72mg,Vaccine,Cream,7.71,26.71,107,719,160,Novartis,9/10/2023
P01883,Oncology_Drug_74_254mg,Oncology,Tablet,43.97,111.81,67,2454,100,AstraZeneca,7/25/2023
P01884,Ophthalmic_Drug_576_70mg,Ophthalmic,Ointment,32.38,107.17,352,1665,528,Bristol-Myers Squibb,12/28/2022
P01885,Antidepressant_Drug_763_51mg,Antidepressant,Tablet,26.73,60.15,334,2916,501,AbbVie,1/25/2022
P01886,Vitamin_Drug_69_4mg,Vitamin,Tablet,35.21,168.25,289,860,433,Novo Nordisk,8/25/2023
P01887,Antibiotic_Drug_956_202mg,Antibiotic,Tablet,11.67,34.8,371,843,556,Johnson & Johnson,4/15/2022
P01888,Diabetes_Drug_572_371mg,Diabetes,Capsule,29.84,142.32,499,1026,748,Novartis,9/20/2022
P01889,Antidepressant_Drug_893_289mg,Antidepressant,Ointment,5.47,23.25,107,1873,160,Merck,12/1/2022
P01890,Hormone_Drug_623_353mg,Hormone,Tablet,36.61,160.35,229,1130,343,Roche,11/4/2022
P01891,Vaccine_Drug_285_392mg,Vaccine,Capsule,18.8,78.78,275,2907,412,Roche,8/4/2023
P01892,Antipsychotic_Drug_124_436mg,Antipsychotic,Suppository,31.75,152.58,393,2374,589,Pfizer,5/7/2022
P01893,Antibiotic_Drug_71_273mg,Antibiotic,Injection,9.75,30.5,236,1526,354,Novartis,4/22/2023
P01894,Antibiotic_Drug_758_234mg,Antibiotic,Capsule,38.35,132.08,374,2193,561,Sanofi,9/3/2022
P01895,Hormone_Drug_788_151mg,Hormone,Cream,27.59,121.31,245,1416,367,Novo Nordisk,3/23/2023
P01896,Vaccine_Drug_595_306mg,Vaccine,Injection,8.96,34.07,173,1572,259,Johnson & Johnson,10/3/2023
P01897,Vitamin_Drug_27_199mg,Vitamin,Injection,3.84,15.7,421,1620,631,Roche,7/5/2022
P01898,Oncology_Drug_215_251mg,Oncology,Ointment,16.86,58.06,265,2576,397,Merck,4/27/2022
P01899,Oncology_Drug_114_343mg,Oncology,Cream,25.85,128.93,80,1476,120,Johnson & Johnson,9/18/2022
P01900,Vaccine_Drug_564_49mg,Vaccine,Inhaler,21.29,81.8,55,878,82,Pfizer,4/20/2022
P01901,Analgesic_Drug_553_399mg,Analgesic,Syrup,38.46,79.63,221,1505,331,Merck,12/9/2023
P01902,Hormone_Drug_151_428mg,Hormone,Capsule,21.77,79.89,158,2130,237,AbbVie,7/25/2022
P01903,Antibiotic_Drug_691_60mg,Antibiotic,Injection,23.3,57.06,123,1990,184,AstraZeneca,4/23/2022
P01904,Antipsychotic_Drug_903_309mg,Antipsychotic,Tablet,27.34,95.03,208,1285,312,Novartis,6/3/2023
P01905,Ophthalmic_Drug_259_107mg,Ophthalmic,Tablet,40.22,155.79,112,1881,168,Novartis,5/18/2023
P01906,Antibiotic_Drug_573_120mg,Antibiotic,Ointment,20.63,73.53,110,2061,165,Purdue,5/16/2022
P01907,Antipsychotic_Drug_811_21mg,Antipsychotic,Cream,33.6,139.04,436,2578,654,Bayer,4/7/2022
P01908,Cardiovascular_Drug_476_300mg,Cardiovascular,Capsule,28.12,132.78,348,786,522,Pfizer,10/17/2023
P01909,Antibiotic_Drug_848_4mg,Antibiotic,Capsule,43.46,190.54,377,597,565,Bayer,1/21/2023
P01910,Cardiovascular_Drug_127_202mg,Cardiovascular,Capsule,47.73,207.67,58,2997,87,Novartis,4/3/2023
P01911,Antibiotic_Drug_412_230mg,Antibiotic,Inhaler,25.2,116.47,161,2791,241,Purdue,1/29/2023
P01912,Antipsychotic_Drug_527_343mg,Antipsychotic,Cream,8.18,38.66,255,2498,382,Johnson & Johnson,1/24/2023
P01913,Gastrointestinal_Drug_234_121mg,Gastrointestinal,Suppository,33.8,100.64,139,1843,208,AbbVie,10/11/2023
P01914,Respiratory_Drug_522_201mg,Respiratory,Suppository,47.16,190.7,367,1049,550,Bristol-Myers Squibb,5/17/2023
P01915,Antipsychotic_Drug_53_450mg,Antipsychotic,Ointment,18.56,61.65,111,543,166,Purdue,2/16/2022
P01916,Dermatological_Drug_24_145mg,Dermatological,Syrup,41.06,147.86,138,1697,207,GSK,12/8/2022
P01917,Oncology_Drug_901_438mg,Oncology,Injection,26.98,126.92,477,925,715,Bayer,7/13/2023
P01918,Ophthalmic_Drug_921_102mg,Ophthalmic,Tablet,41.65,170.2,93,2396,139,Bristol-Myers Squibb,8/12/2023
P01919,Oncology_Drug_205_228mg,Oncology,Injection,16.28,54.23,119,1032,178,Johnson & Johnson,3/31/2022
P01920,Hormone_Drug_689_298mg,Hormone,Suppository,49.91,100.34,456,601,684,AstraZeneca,6/12/2023
P01921,Antipsychotic_Drug_404_302mg,Antipsychotic,Capsule,28.82,141.59,51,2129,76,Johnson & Johnson,9/15/2023
P01922,Cardiovascular_Drug_873_22mg,Cardiovascular,Tablet,16.84,83.3,447,2019,670,Merck,5/17/2023
P01923,Cardiovascular_Drug_761_260mg,Cardiovascular,Cream,46.14,116.05,180,1297,270,Johnson & Johnson,11/6/2022
P01924,Dermatological_Drug_382_409mg,Dermatological,Suppository,18.42,86.56,320,2457,480,Bayer,3/20/2022
P01925,Analgesic_Drug_675_202mg,Analgesic,Syrup,4.67,10.88,63,2793,94,Purdue,9/14/2022
P01926,Antibiotic_Drug_664_490mg,Antibiotic,Injection,3.12,15.36,309,2349,463,GSK,8/2/2023
P01927,Analgesic_Drug_202_376mg,Analgesic,Syrup,34.77,171.82,299,2993,448,Novartis,4/18/2023
P01928,Respiratory_Drug_392_457mg,Respiratory,Suppository,32.23,135.95,192,1555,288,Bristol-Myers Squibb,8/24/2022
P01929,Antipsychotic_Drug_633_494mg,Antipsychotic,Tablet,27.46,89.05,324,1242,486,Roche,1/31/2022
P01930,Respiratory_Drug_107_359mg,Respiratory,Capsule,27.9,56.09,159,775,238,AbbVie,3/23/2022
P01931,Respiratory_Drug_855_321mg,Respiratory,Capsule,13.75,47.12,104,1085,156,Johnson & Johnson,5/12/2023
P01932,Gastrointestinal_Drug_455_401mg,Gastrointestinal,Inhaler,18.92,79.07,404,2147,606,Pfizer,9/17/2022
P01933,Antiviral_Drug_948_265mg,Antiviral,Injection,11.18,52.94,369,891,553,Pfizer,9/28/2022
P01934,Gastrointestinal_Drug_934_170mg,Gastrointestinal,Capsule,46.45,149.66,177,2472,265,Novartis,8/2/2023
P01935,Antidepressant_Drug_26_83mg,Antidepressant,Ointment,19.86,54.38,413,1890,619,Roche,7/10/2022
P01936,Vitamin_Drug_664_384mg,Vitamin,Syrup,30.89,113.72,282,770,423,AbbVie,5/16/2022
P01937,Vitamin_Drug_977_376mg,Vitamin,Cream,47.28,108.82,290,1355,435,Bristol-Myers Squibb,10/30/2022
P01938,Antibiotic_Drug_362_195mg,Antibiotic,Capsule,47.28,133.27,143,2363,214,Novo Nordisk,12/12/2022
P01939,Ophthalmic_Drug_399_334mg,Ophthalmic,Ointment,1.2,3.63,225,2672,337,Bristol-Myers Squibb,2/11/2023
P01940,Ophthalmic_Drug_334_20mg,Ophthalmic,Ointment,45.43,226.83,254,854,381,Bayer,6/17/2022
P01941,Oncology_Drug_963_365mg,Oncology,Cream,10.84,46.86,117,2119,175,Bristol-Myers Squibb,11/13/2023
P01942,Cardiovascular_Drug_614_35mg,Cardiovascular,Inhaler,47.4,99.36,356,2746,534,Bristol-Myers Squibb,5/21/2023
P01943,Diabetes_Drug_280_65mg,Diabetes,Ointment,26.58,79.55,481,2685,721,Purdue,10/12/2023
P01944,Oncology_Drug_611_311mg,Oncology,Inhaler,4.25,15.54,368,854,552,Pfizer,8/19/2022
P01945,Analgesic_Drug_719_146mg,Analgesic,Capsule,46.32,210.44,201,2314,301,Sanofi,3/13/2022
P01946,Vaccine_Drug_130_69mg,Vaccine,Capsule,49.76,239.52,464,724,696,Bristol-Myers Squibb,1/19/2023
P01947,Dermatological_Drug_840_103mg,Dermatological,Cream,19.72,44.86,190,1657,285,Purdue,4/27/2023
P01948,Respiratory_Drug_599_304mg,Respiratory,Tablet,13.88,29.64,290,1099,435,Roche,1/17/2022
P01949,Hormone_Drug_394_310mg,Hormone,Ointment,26.98,75.33,268,733,402,Purdue,3/17/2023
P01950,Antidepressant_Drug_872_7mg,Antidepressant,Suppository,27.67,122.1,100,1325,150,Sanofi,11/29/2023
P01951,Hormone_Drug_604_106mg,Hormone,Capsule,27.07,89.4,62,1669,93,Novo Nordisk,5/24/2023
P01952,Oncology_Drug_382_157mg,Oncology,Tablet,38.12,124.18,489,2345,733,Bristol-Myers Squibb,2/13/2022
P01953,Vaccine_Drug_318_22mg,Vaccine,Ointment,43.53,208.42,122,2276,183,Roche,8/9/2022
P01954,Antidepressant_Drug_177_259mg,Antidepressant,Ointment,49.34,162.49,269,2585,403,Novartis,3/24/2023
P01955,Hormone_Drug_125_326mg,Hormone,Syrup,16.51,80.88,114,1292,171,Pfizer,10/5/2023
P01956,Diabetes_Drug_721_439mg,Diabetes,Cream,5.88,17.17,430,2148,645,Johnson & Johnson,8/6/2022
P01957,Hormone_Drug_275_52mg,Hormone,Inhaler,32.85,154.82,423,2193,634,Purdue,8/25/2023
P01958,Dermatological_Drug_905_41mg,Dermatological,Tablet,4.86,16.81,353,1791,529,Novartis,11/23/2023
P01959,Gastrointestinal_Drug_518_386mg,Gastrointestinal,Injection,12.71,29.94,320,1679,480,GSK,12/14/2023
P01960,Ophthalmic_Drug_787_225mg,Ophthalmic,Suppository,6.36,17.88,117,1053,175,Merck,11/5/2022
P01961,Antibiotic_Drug_962_30mg,Antibiotic,Capsule,22.22,87.54,58,669,87,Pfizer,2/17/2023
P01962,Analgesic_Drug_588_223mg,Analgesic,Capsule,26.93,54.67,226,956,339,Pfizer,8/1/2023
P01963,Oncology_Drug_123_231mg,Oncology,Cream,6.94,19.56,487,611,730,Johnson & Johnson,1/27/2023
P01964,Oncology_Drug_864_235mg,Oncology,Inhaler,11.36,31.78,416,2629,624,AbbVie,5/18/2023
P01965,Antidepressant_Drug_952_479mg,Antidepressant,Capsule,21.3,55.04,421,2811,631,GSK,7/4/2022
P01966,Analgesic_Drug_614_259mg,Analgesic,Inhaler,10.15,36.84,148,1862,222,AbbVie,12/29/2023
P01967,Gastrointestinal_Drug_88_63mg,Gastrointestinal,Inhaler,16.54,59.85,459,1910,688,Purdue,9/28/2023
P01968,Vitamin_Drug_797_422mg,Vitamin,Ointment,22.92,100.17,170,845,255,Bristol-Myers Squibb,1/14/2022
P01969,Oncology_Drug_397_280mg,Oncology,Suppository,37.63,125.45,128,2278,192,Novo Nordisk,1/19/2023
P01970,Antiviral_Drug_206_314mg,Antiviral,Capsule,48.59,203.19,430,2491,645,Sanofi,6/17/2023
P01971,Respiratory_Drug_153_312mg,Respiratory,Tablet,44.24,119.62,343,1097,514,Merck,10/29/2022
P01972,Analgesic_Drug_734_450mg,Analgesic,Syrup,26.12,76.2,270,2865,405,Roche,9/16/2023
P01973,Antipsychotic_Drug_65_318mg,Antipsychotic,Syrup,22.24,52.89,395,2155,592,Bayer,2/14/2022
P01974,Antibiotic_Drug_688_42mg,Antibiotic,Suppository,29,96.92,346,1470,519,Purdue,10/18/2022
P01975,Antidepressant_Drug_251_41mg,Antidepressant,Injection,9.95,29.19,148,1979,222,AstraZeneca,4/16/2022
P01976,Cardiovascular_Drug_477_122mg,Cardiovascular,Tablet,39.24,186.93,126,1835,189,Merck,7/16/2022
P01977,Antibiotic_Drug_841_230mg,Antibiotic,Injection,49.22,220.12,217,2555,325,Bristol-Myers Squibb,1/19/2022
