TransactionID,Date,ProductID,TransactionType,Quantity,BatchNumber,SupplierID,WarehouseLocation,ExpiryDate,UnitCost,EmployeeID,ReferencePO,ReasonCode,StockLevelAfter
T077108,11/6/2023,P01663,Sale,-18,BATCH-1787,,A41,7/18/2024,1.51,EMP023,,,21883
T077109,7/21/2023,P00934,Sale,-57,BATCH-4793,,C09,5/26/2026,25.97,EMP022,,,30090
T077110,5/2/2022,P01923,Purchase,1982,BATCH-6001,SUP142,A18,11/10/2023,46.14,EMP036,PO-2022-03884,,25819
T077111,11/12/2022,P01641,Sale,-97,BATCH-1592,,A47,5/1/2025,41.14,EMP046,,,24128
T077112,7/21/2022,P00124,Sale,-75,BATCH-2362,,A38,5/14/2024,23.49,EMP018,,,33425
T077113,6/27/2022,P01451,Sale,-48,BATCH-1229,,B48,9/5/2023,32.62,EMP030,,,32146
T077114,9/24/2022,P00883,Purchase,131,BATCH-7069,SUP057,A18,1/11/2024,28.8,EMP007,PO-2022-04450,,19927
T077115,11/9/2022,P01011,Sale,-12,BATCH-1959,,B03,9/16/2025,8.81,EMP033,,,24516
T077116,8/28/2022,P01305,Purchase,570,BATCH-8259,SUP084,D39,2/7/2024,7.23,EMP008,,,35322
T077117,4/13/2023,P01665,Sale,-62,BATCH-4728,,A40,1/24/2025,43.84,EMP042,,,18619
T077118,1/9/2023,P01451,Sale,-47,BATCH-7241,,A05,11/17/2024,32.62,EMP047,,,32099
T077119,3/10/2022,P00700,Purchase,1230,BATCH-6969,SUP071,B50,5/8/2023,4.98,EMP030,,,25361
T077120,4/25/2023,P01357,Purchase,1446,BATCH-8767,SUP095,B15,12/9/2025,46.73,EMP007,PO-2022-03488,,22108
T077121,5/23/2023,P01602,Sale,-53,BATCH-4128,,B23,2/24/2025,10.88,EMP030,,,23822
T077122,4/14/2022,P01129,Sale,-6,BATCH-2480,,D26,2/17/2024,31.54,EMP048,,,30895
T077123,5/7/2023,P01503,Sale,-29,BATCH-8931,,B35,5/23/2025,25.24,EMP037,,,23593
T077124,6/25/2023,P01344,Purchase,1902,BATCH-8992,SUP117,A43,2/26/2026,3.21,EMP019,PO-2022-04552,,27184
T077125,5/25/2023,P00938,Purchase,1671,BATCH-5443,SUP003,D01,6/5/2025,43.54,EMP009,,,37219
T077126,6/1/2022,P01813,Sale,-16,BATCH-2604,,D38,5/6/2023,2.61,EMP039,,,24724
T077127,5/31/2022,P00888,Adjustment,13,BATCH-4422,,B43,12/20/2024,11.12,EMP036,,OTHER,30311
T077128,6/4/2022,P00726,Sale,-12,BATCH-9089,,D36,6/11/2024,1.19,EMP020,,,28861
T077129,2/10/2023,P00086,Purchase,2492,BATCH-7572,SUP035,D20,1/10/2024,7.8,EMP006,PO-2022-02181,,26771
T077130,1/22/2022,P01228,Sale,-80,BATCH-2570,,B39,6/24/2023,26.52,EMP033,,,26280
T077131,12/2/2022,P00297,Sale,-43,BATCH-5273,,D43,6/25/2025,42.8,EMP015,,,32226
T077132,3/31/2023,P01629,Sale,-27,BATCH-8222,,A04,4/25/2024,13.6,EMP001,,,31663
T077133,1/18/2023,P01689,Purchase,297,BATCH-3220,SUP093,A09,5/26/2024,44.18,EMP031,,,34157
T077134,5/15/2023,P01431,Purchase,1755,BATCH-6398,SUP102,B23,9/16/2025,6.78,EMP005,,,38695
T077135,7/9/2023,P01833,Sale,-2,BATCH-8226,,B48,12/11/2024,14.8,EMP009,,,28315
T077136,9/16/2023,P01095,Sale,-65,BATCH-5946,,C20,8/1/2026,26.15,EMP019,,,24215
T077137,3/23/2023,P01414,Sale,-19,BATCH-9469,,C43,11/24/2025,6.67,EMP033,,,32718
T077138,3/31/2023,P01303,Sale,-90,BATCH-6274,,C30,3/5/2026,26.57,EMP043,,,19922
T077139,6/18/2022,P00929,Purchase,1638,BATCH-4312,SUP043,D28,6/30/2024,22.17,EMP009,,,29659
T077140,6/15/2022,P00702,Sale,-64,BATCH-8634,,C18,2/26/2023,14.69,EMP005,,,27825
T077141,11/4/2022,P00161,Purchase,1070,BATCH-7180,SUP019,A06,2/24/2024,41.48,EMP009,PO-2022-01100,,33516
T077142,3/20/2023,P01464,Sale,-69,BATCH-2917,,D41,9/16/2024,28.07,EMP024,,,30826
T077143,9/24/2023,P01629,Purchase,2857,BATCH-4114,SUP135,B49,1/28/2026,13.6,EMP034,PO-2022-01702,,34520
T077144,6/23/2023,P00298,Sale,-58,BATCH-3781,,C36,3/13/2024,18.02,EMP037,,,41947
T077145,1/19/2022,P00286,Sale,-73,BATCH-5435,,C48,12/7/2023,30.37,EMP042,,,32840
T077146,3/28/2023,P01960,Purchase,1528,BATCH-2416,SUP077,B23,1/29/2026,6.36,EMP020,PO-2022-02310,,32004
T077147,7/20/2022,P01890,Return,35,BATCH-9507,,B29,2/9/2024,36.61,EMP032,,RETURN,33049
T077148,1/20/2023,P01302,Purchase,2431,BATCH-2351,SUP073,B36,8/10/2023,13.65,EMP037,PO-2022-00599,,29303
T077149,12/17/2022,P00102,Sale,-66,BATCH-4420,,B05,6/11/2024,38.62,EMP003,,,16031
T077150,2/20/2023,P00915,Sale,-92,BATCH-8104,,C16,1/14/2024,1.11,EMP032,,,25435
T077151,1/10/2023,P00617,Write-off,-73,BATCH-5871,,C06,9/27/2024,6.86,EMP039,,EXPIRED,29427
T077152,7/27/2023,P00724,Purchase,655,BATCH-2876,SUP130,A12,9/27/2025,36.02,EMP032,,,38581
T077153,8/20/2022,P01452,Purchase,1990,BATCH-1941,SUP042,D29,12/22/2024,34.11,EMP030,PO-2022-01239,,30177
T077154,1/25/2022,P00653,Purchase,652,BATCH-8234,SUP099,B33,11/24/2023,9.77,EMP010,PO-2022-03352,,19600
T077155,4/20/2023,P01579,Purchase,150,BATCH-7837,SUP014,B08,5/7/2024,21.71,EMP002,PO-2022-04934,,27945
T077156,6/24/2022,P01686,Purchase,2400,BATCH-4075,SUP003,A33,6/11/2024,1.91,EMP043,PO-2022-00422,,40854
T077157,5/9/2022,P01743,Purchase,139,BATCH-3280,SUP060,D07,12/26/2024,22.15,EMP046,PO-2022-04125,,28686
T077158,4/22/2023,P01868,Sale,-85,BATCH-2130,,C36,2/28/2026,43.45,EMP036,,,31358
T077159,7/15/2022,P01062,Sale,-35,BATCH-8934,,C25,4/23/2024,12.18,EMP027,,,41679
T077160,6/16/2022,P00284,Purchase,2832,BATCH-6275,SUP092,C34,10/7/2024,9.18,EMP012,,,46120
T077161,11/2/2022,P00172,Write-off,-58,BATCH-1102,,C46,7/2/2024,49.08,EMP006,,THEFT,23333
T077162,12/11/2023,P01092,Sale,-82,BATCH-3833,,A08,12/14/2024,34.68,EMP041,,,11812
T077163,8/8/2023,P01998,Purchase,1979,BATCH-2960,SUP002,B42,7/6/2024,34.46,EMP046,PO-2022-03281,,29528
T077164,6/5/2023,P00171,Purchase,1294,BATCH-9786,SUP142,D16,1/19/2024,8.88,EMP017,,,29932
T077165,8/21/2023,P00553,Adjustment,16,BATCH-4583,,B40,8/23/2024,45.55,EMP010,,COUNT_ERROR,24296
T077166,3/4/2023,P01210,Sale,-38,BATCH-6708,,D37,11/9/2025,33.31,EMP029,,,41400
T077167,5/26/2022,P01828,Purchase,2505,BATCH-9242,SUP043,D45,3/18/2024,17.79,EMP005,,,36252
T077168,2/8/2023,P00977,Transfer,91,BATCH-8405,,B08,2/9/2025,24.26,EMP031,,,20633
T077169,8/6/2023,P00384,Sale,-34,BATCH-4405,,A36,3/31/2025,1.01,EMP025,,,26754
T077170,6/3/2023,P00499,Purchase,2025,BATCH-3209,SUP073,B07,1/21/2024,19.05,EMP019,PO-2022-00640,,25867
T077171,10/21/2023,P00466,Return,22,BATCH-7388,,D02,5/22/2026,20.97,EMP014,,RETURN,30873
T077172,4/30/2023,P00560,Sale,-13,BATCH-6982,,A04,3/9/2025,43.78,EMP014,,,33558
T077173,4/7/2022,P01323,Sale,-41,BATCH-6041,,B06,9/11/2023,4.08,EMP001,,,27162
T077174,4/23/2023,P01337,Purchase,615,BATCH-9914,SUP026,C41,9/25/2024,18.06,EMP023,PO-2022-03080,,31058
T077175,12/15/2022,P00875,Sale,-42,BATCH-4412,,C02,10/14/2025,36.16,EMP041,,,25441
T077176,12/29/2023,P00809,Purchase,2205,BATCH-1951,SUP068,D20,5/11/2026,40.99,EMP007,PO-2022-00449,,34311
T077177,11/6/2022,P01267,Sale,-59,BATCH-2273,,A34,3/1/2024,41.58,EMP009,,,30264
T077178,3/29/2023,P01395,Sale,-26,BATCH-1832,,A05,2/14/2026,31.19,EMP007,,,17548
T077179,4/21/2022,P00984,Return,45,BATCH-3594,,D31,2/20/2025,21.03,EMP010,,RETURN,10645
T077180,5/27/2022,P01501,Purchase,1208,BATCH-3672,SUP135,C17,5/6/2025,15.11,EMP031,PO-2022-01631,,40081
T077181,7/20/2022,P01729,Purchase,2891,BATCH-3781,SUP058,B31,6/8/2024,34.72,EMP031,PO-2022-02644,,39381
T077182,10/3/2022,P00194,Sale,-13,BATCH-9098,,D14,3/11/2025,36.52,EMP031,,,37298
T077183,6/17/2022,P01230,Purchase,1745,BATCH-8051,SUP112,D47,5/17/2024,17.55,EMP036,,,30064
T077184,6/13/2023,P00457,Adjustment,17,BATCH-7821,,D14,7/2/2025,22.27,EMP046,,DAMAGE,15682
T077185,2/16/2023,P01259,Purchase,1372,BATCH-8230,SUP123,B05,11/18/2024,1.02,EMP047,,,33870
T077186,7/22/2022,P01355,Purchase,1881,BATCH-2146,SUP070,B27,9/4/2024,20.95,EMP031,,,36623
T077187,5/19/2023,P01875,Purchase,831,BATCH-8351,SUP038,D38,1/12/2025,42.4,EMP024,,,23136
T077188,11/15/2022,P01640,Purchase,1474,BATCH-4867,SUP027,A19,11/4/2023,48.21,EMP015,,,29523
T077189,9/4/2022,P01369,Purchase,1001,BATCH-8769,SUP014,D31,5/30/2024,12.61,EMP002,,,25699
T077190,2/3/2023,P01018,Sale,-37,BATCH-7619,,B11,10/25/2024,46.9,EMP022,,,27365
T077191,6/19/2023,P00436,Purchase,134,BATCH-4295,SUP006,B21,11/18/2025,36.63,EMP042,,,26472
T077192,11/6/2023,P01552,Adjustment,-19,BATCH-3961,,D15,11/15/2024,25.44,EMP005,,DAMAGE,25736
T077193,6/30/2023,P01467,Purchase,512,BATCH-4615,SUP005,C03,4/5/2024,1.9,EMP028,PO-2022-02290,,22926
T077194,12/10/2022,P01417,Purchase,512,BATCH-2953,SUP020,A28,6/24/2025,43.72,EMP029,PO-2022-00425,,30845
T077195,9/23/2022,P01748,Sale,-54,BATCH-9512,,A12,4/21/2024,9.68,EMP018,,,42366
T077196,11/6/2022,P00177,Purchase,2679,BATCH-9113,SUP115,B06,9/27/2025,41.12,EMP037,PO-2022-03556,,31436
T077197,1/28/2023,P00395,Sale,-32,BATCH-8957,,A20,6/4/2024,26.28,EMP032,,,20736
T077198,12/2/2022,P01176,Purchase,932,BATCH-9387,SUP114,A32,4/8/2025,4.1,EMP041,,,34435
T077199,2/15/2023,P00037,Purchase,1481,BATCH-8045,SUP147,A32,9/23/2024,4.69,EMP012,PO-2022-02452,,24012
T077200,12/29/2022,P01577,Sale,-26,BATCH-1222,,B26,11/29/2023,46.9,EMP002,,,31000
T077201,3/3/2023,P01999,Purchase,103,BATCH-4012,SUP126,B34,11/26/2023,43.71,EMP026,,,29043
T077202,1/25/2023,P01354,Purchase,1231,BATCH-1421,SUP132,A33,8/15/2025,10.72,EMP042,,,28938
T077203,6/7/2022,P00083,Sale,-40,BATCH-2602,,B07,3/2/2025,45.3,EMP012,,,32949
T077204,7/2/2022,P00811,Sale,-34,BATCH-3739,,A13,10/9/2023,24.25,EMP035,,,26501
T077205,9/16/2023,P00906,Sale,-54,BATCH-7270,,B49,6/23/2025,6.01,EMP043,,,19073
T077206,3/18/2023,P00093,Sale,-63,BATCH-6814,,A41,6/7/2025,12.88,EMP030,,,24512
T077207,5/3/2022,P01914,Purchase,953,BATCH-8916,SUP041,B02,12/11/2024,47.16,EMP032,,,31249
T077208,7/25/2023,P01878,Sale,-97,BATCH-3670,,C37,4/30/2026,33.33,EMP039,,,30073
T077209,10/28/2023,P01305,Sale,-88,BATCH-6034,,D44,7/11/2025,7.23,EMP048,,,35234
T077210,9/29/2022,P01434,Return,47,BATCH-9908,,C10,6/16/2023,28.14,EMP030,,RETURN,19867
T077211,3/27/2023,P01499,Write-off,-10,BATCH-2608,,B28,2/15/2024,1.76,EMP039,,EXPIRED,16784
T077212,7/27/2023,P01730,Sale,-94,BATCH-8688,,A42,4/1/2024,2.81,EMP014,,,30555
T077213,7/8/2022,P01579,Purchase,2221,BATCH-3819,SUP084,C09,3/3/2024,21.71,EMP029,,,30166
T077214,1/21/2023,P01189,Purchase,1750,BATCH-1185,SUP061,B41,10/11/2025,3.59,EMP042,,,33857
T077215,12/11/2022,P00973,Sale,-26,BATCH-1452,,D21,8/21/2024,46.35,EMP004,,,29934
T077216,2/4/2022,P00475,Return,37,BATCH-1663,,C45,12/1/2024,9.12,EMP009,,RETURN,36003
T077217,3/4/2023,P01613,Sale,-77,BATCH-2780,,D21,6/4/2024,4.91,EMP017,,,37849
T077218,2/19/2023,P01615,Purchase,448,BATCH-9816,SUP005,C08,6/6/2024,25.24,EMP006,PO-2022-04775,,21727
T077219,10/29/2023,P01361,Sale,-76,BATCH-7633,,B15,4/9/2026,16.23,EMP008,,,32539
T077220,1/2/2023,P01791,Sale,-56,BATCH-9702,,D43,1/26/2024,14.38,EMP030,,,21481
T077221,12/3/2022,P01457,Sale,-95,BATCH-7507,,C03,2/6/2025,43.09,EMP012,,,31534
T077222,6/30/2022,P00665,Purchase,1202,BATCH-2795,SUP052,A14,5/9/2024,7.3,EMP024,PO-2022-03981,,38675
T077223,8/3/2023,P00770,Purchase,1053,BATCH-2344,SUP120,A44,7/3/2026,12.88,EMP019,PO-2022-02971,,34140
T077224,6/20/2022,P00452,Purchase,2661,BATCH-2571,SUP073,A08,5/23/2023,29.59,EMP007,PO-2022-03328,,35025
T077225,4/13/2023,P01580,Purchase,667,BATCH-8917,SUP075,B25,5/25/2024,11.54,EMP036,PO-2022-01241,,39844
T077226,4/19/2022,P01369,Sale,-7,BATCH-6877,,A46,3/13/2023,12.61,EMP037,,,25692
T077227,12/15/2023,P01589,Sale,-60,BATCH-1423,,B42,2/7/2026,42.77,EMP036,,,38509
T077228,4/5/2022,P01614,Purchase,1717,BATCH-9395,SUP059,C14,3/8/2024,11.58,EMP040,PO-2022-00499,,41754
T077229,2/24/2022,P01201,Purchase,219,BATCH-8627,SUP010,D33,10/1/2022,12.87,EMP036,PO-2022-01638,,20222
T077230,12/18/2022,P00273,Purchase,1193,BATCH-4517,SUP020,C06,6/5/2024,1.62,EMP038,PO-2022-00824,,23447
T077231,6/11/2023,P00846,Sale,-44,BATCH-4255,,B44,10/30/2025,12.24,EMP031,,,24451
T077232,2/22/2022,P01486,Sale,-81,BATCH-6725,,A50,10/24/2024,26.44,EMP009,,,21795
T077233,5/19/2022,P00268,Sale,-3,BATCH-6653,,C28,1/15/2024,26.22,EMP005,,,22406
T077234,4/10/2023,P01609,Purchase,2294,BATCH-1474,SUP012,C14,4/12/2024,22.19,EMP029,PO-2022-04397,,35699
T077235,4/8/2022,P00889,Return,44,BATCH-8959,,A02,4/20/2024,15.55,EMP004,,RETURN,42636
T077236,8/20/2022,P00243,Sale,-91,BATCH-2098,,C10,8/9/2023,41.48,EMP022,,,34035
T077237,6/15/2023,P00439,Purchase,2852,BATCH-7416,SUP086,C16,8/18/2024,48.38,EMP038,PO-2022-00220,,36717
T077238,10/23/2022,P01620,Sale,-95,BATCH-5577,,A29,6/4/2025,10.41,EMP025,,,24593
T077239,11/19/2022,P00349,Sale,-85,BATCH-1508,,D35,6/14/2024,41.18,EMP012,,,14804
T077240,5/11/2023,P01030,Purchase,1992,BATCH-5492,SUP088,D40,1/7/2026,24.07,EMP027,,,31488
T077241,10/17/2023,P00263,Purchase,511,BATCH-8829,SUP061,B13,8/19/2026,41.43,EMP031,,,26048
T077242,12/27/2023,P01319,Return,23,BATCH-5675,,B34,9/17/2026,39.07,EMP049,,RETURN,25352
T077243,3/24/2023,P00208,Purchase,2524,BATCH-3018,SUP126,D03,3/3/2026,14.22,EMP013,PO-2022-00082,,30325
T077244,4/4/2022,P01875,Sale,-46,BATCH-1202,,B47,3/23/2023,42.4,EMP027,,,23090
T077245,7/18/2023,P01201,Sale,-35,BATCH-9857,,A40,3/31/2026,12.87,EMP021,,,20187
T077246,8/8/2022,P00015,Purchase,1756,BATCH-5800,SUP089,D40,6/11/2024,2.25,EMP013,PO-2022-01817,,33822
T077247,7/13/2023,P01708,Sale,-56,BATCH-4550,,C15,2/7/2024,48.23,EMP031,,,25784
T077248,7/23/2023,P00761,Sale,-27,BATCH-7130,,B28,3/12/2025,31.65,EMP043,,,20671
T077249,7/12/2022,P00681,Purchase,536,BATCH-5200,SUP089,D31,12/14/2024,30.4,EMP010,,,30672
T077250,8/19/2022,P01899,Sale,-30,BATCH-8336,,D04,1/5/2025,25.85,EMP037,,,23740
T077251,11/7/2023,P01514,Sale,-93,BATCH-6655,,A25,10/22/2024,33.93,EMP011,,,37422
T077252,11/20/2022,P00770,Sale,-7,BATCH-6204,,D37,7/16/2024,12.88,EMP042,,,34133
T077253,12/12/2023,P00211,Sale,-15,BATCH-1958,,C25,8/24/2025,24.95,EMP020,,,15313
T077254,5/17/2023,P01718,Purchase,2071,BATCH-5737,SUP061,A20,7/14/2024,38.19,EMP004,,,33939
T077255,2/21/2023,P00780,Sale,-74,BATCH-9029,,C27,10/5/2023,14.81,EMP027,,,37353
T077256,4/2/2023,P00690,Purchase,2593,BATCH-2281,SUP084,C17,11/22/2023,18.14,EMP004,,,34962
T077257,5/4/2023,P01515,Purchase,2288,BATCH-5892,SUP026,D39,5/26/2025,24.21,EMP039,,,48217
T077258,9/3/2023,P01331,Purchase,345,BATCH-3530,SUP013,D45,10/3/2024,23.47,EMP018,PO-2022-01658,,23882
T077259,11/26/2022,P01768,Adjustment,-5,BATCH-9087,,C25,9/29/2023,39.82,EMP048,,DAMAGE,20564
T077260,2/8/2022,P00106,Purchase,1267,BATCH-3579,SUP103,D21,11/18/2024,36.36,EMP033,,,23965
T077261,3/16/2023,P00684,Return,28,BATCH-1681,,A22,10/4/2023,17.11,EMP026,,RETURN,20433
T077262,10/21/2022,P00071,Purchase,671,BATCH-7171,SUP056,B17,1/26/2024,31.84,EMP039,PO-2022-04778,,42858
T077263,11/30/2023,P01274,Sale,-85,BATCH-1764,,D47,12/4/2024,4.9,EMP001,,,33023
T077264,1/15/2022,P00504,Purchase,2810,BATCH-1465,SUP052,B08,5/16/2024,4.93,EMP023,,,26852
T077265,3/22/2023,P00544,Purchase,1136,BATCH-5119,SUP095,D24,9/7/2024,19.98,EMP030,PO-2022-01607,,27414
T077266,12/6/2022,P01173,Purchase,2376,BATCH-5945,SUP048,C23,5/9/2025,41.27,EMP034,PO-2022-04493,,23197
T077267,8/12/2023,P01051,Sale,-64,BATCH-7059,,C36,10/19/2024,36.48,EMP022,,,29072
T077268,12/28/2023,P00968,Sale,-17,BATCH-5817,,A40,8/29/2025,33.93,EMP036,,,30220
T077269,1/19/2022,P01136,Return,4,BATCH-3778,,A01,10/29/2024,5.59,EMP035,,RETURN,17509
T077270,7/22/2022,P00929,Purchase,2587,BATCH-2408,SUP060,D23,8/10/2024,22.17,EMP012,,,32246
T077271,6/27/2023,P01429,Purchase,1147,BATCH-4834,SUP096,B13,3/19/2026,13.22,EMP002,PO-2022-02300,,11888
T077272,10/7/2023,P00567,Purchase,226,BATCH-9730,SUP084,B29,2/15/2026,33.05,EMP013,PO-2022-02011,,33203
T077273,10/7/2022,P00962,Purchase,1263,BATCH-1744,SUP112,B26,4/3/2024,14.69,EMP010,,,33614
T077274,8/13/2023,P01164,Purchase,2202,BATCH-5787,SUP117,A45,1/18/2026,30.39,EMP037,PO-2022-02707,,38421
T077275,5/18/2023,P00490,Return,17,BATCH-7055,,C40,12/25/2023,4.26,EMP036,,RETURN,25417
T077276,3/28/2023,P01445,Purchase,2818,BATCH-6249,SUP010,D05,1/1/2025,4.9,EMP012,PO-2022-02827,,41990
T077277,8/11/2022,P01638,Sale,-55,BATCH-3235,,A02,10/7/2024,36.16,EMP006,,,27569
T077278,11/10/2023,P00987,Purchase,1701,BATCH-1278,SUP112,A40,6/12/2025,43.79,EMP028,,,26917
T077279,2/26/2022,P01347,Purchase,1355,BATCH-9197,SUP064,C12,8/13/2024,45.63,EMP003,PO-2022-01255,,24504
T077280,6/24/2023,P00841,Sale,-44,BATCH-2661,,B36,3/15/2025,49.21,EMP030,,,30711
T077281,3/1/2022,P01831,Purchase,2138,BATCH-7579,SUP069,B28,10/23/2024,17.03,EMP037,,,19889
T077282,7/15/2023,P01272,Sale,-81,BATCH-5938,,D31,8/11/2025,20.74,EMP035,,,43969
T077283,10/27/2022,P01544,Purchase,1923,BATCH-8403,SUP005,C06,1/30/2024,17.96,EMP013,,,23476
T077284,8/1/2022,P01431,Sale,-92,BATCH-9595,,A11,6/2/2024,6.78,EMP043,,,38603
T077285,7/4/2022,P01471,Purchase,1153,BATCH-1215,SUP149,A28,7/28/2024,34.18,EMP003,PO-2022-03368,,27845
T077286,12/27/2023,P00819,Return,19,BATCH-1200,,B28,11/6/2025,41.24,EMP031,,RETURN,29674
T077287,6/13/2022,P00465,Sale,-47,BATCH-1605,,C32,3/4/2025,4.14,EMP010,,,29103
T077288,7/9/2023,P01503,Sale,-90,BATCH-6669,,B32,11/7/2025,25.24,EMP018,,,23503
T077289,3/9/2022,P00529,Sale,-37,BATCH-6327,,B07,11/17/2024,40.19,EMP041,,,27306
T077290,12/11/2022,P01911,Write-off,-28,BATCH-2510,,B49,6/27/2023,25.2,EMP035,,DAMAGE,29353
T077291,10/24/2023,P01021,Purchase,800,BATCH-1256,SUP065,C44,9/3/2025,12.32,EMP019,,,25995
T077292,8/11/2023,P01117,Purchase,2075,BATCH-1837,SUP124,A44,1/3/2025,23.03,EMP037,,,32839
T077293,8/22/2022,P01027,Sale,-5,BATCH-8789,,D15,9/3/2023,48.69,EMP025,,,36142
T077294,1/28/2022,P01865,Purchase,558,BATCH-6977,SUP088,B07,2/19/2024,38.49,EMP015,PO-2022-01184,,24523
T077295,5/3/2023,P01801,Write-off,-48,BATCH-2272,,D08,2/19/2024,40.36,EMP025,,COUNT_ERROR,20644
T077296,4/5/2022,P00259,Sale,-63,BATCH-6162,,A36,3/24/2024,24.9,EMP007,,,21150
T077297,8/24/2023,P00845,Purchase,2416,BATCH-4839,SUP093,C44,11/1/2025,27.7,EMP040,PO-2022-01173,,29074
T077298,9/26/2023,P01870,Purchase,2540,BATCH-1832,SUP126,C48,7/23/2025,47.09,EMP019,PO-2022-03765,,25180
T077299,12/17/2023,P00893,Sale,-46,BATCH-9696,,A18,8/16/2025,25.8,EMP043,,,29360
T077300,4/15/2022,P00907,Adjustment,-25,BATCH-9902,,C23,8/6/2023,49.07,EMP018,,EXPIRED,26420
T077301,9/2/2023,P01684,Adjustment,-4,BATCH-1587,,B15,10/15/2025,29.31,EMP046,,THEFT,33905
T077302,1/23/2022,P00383,Sale,-71,BATCH-9612,,A45,10/3/2022,20.67,EMP018,,,42430
T077303,2/28/2022,P00106,Sale,-16,BATCH-3551,,D04,4/8/2024,36.36,EMP030,,,23949
T077304,7/1/2022,P01773,Sale,-77,BATCH-5687,,C20,10/29/2023,22.75,EMP015,,,23709
T077305,3/24/2022,P01175,Sale,-10,BATCH-1131,,D32,6/4/2023,19.69,EMP011,,,38518
T077306,10/22/2022,P01949,Sale,-45,BATCH-9122,,B16,4/1/2024,26.98,EMP027,,,31622
T077307,9/24/2022,P01180,Purchase,1492,BATCH-6468,SUP010,D48,7/26/2025,46.16,EMP014,,,24588
T077308,7/7/2023,P00163,Purchase,394,BATCH-3414,SUP031,C27,8/7/2024,23.71,EMP036,PO-2022-00505,,31745
T077309,1/27/2023,P01451,Purchase,144,BATCH-3489,SUP043,D21,12/18/2023,32.62,EMP046,PO-2022-03936,,32243
T077310,1/12/2023,P00850,Sale,-90,BATCH-7085,,C35,7/7/2024,11.67,EMP020,,,38661
T077311,10/26/2022,P00854,Transfer,71,BATCH-9381,,A09,8/15/2023,45.72,EMP044,,,17920
T077312,5/14/2023,P01674,Purchase,1661,BATCH-2945,SUP139,C46,6/25/2024,10.69,EMP043,PO-2022-01358,,26620
T077313,7/6/2023,P01686,Sale,-99,BATCH-2047,,B30,3/27/2024,1.91,EMP032,,,40755
T077314,11/20/2022,P01749,Sale,-90,BATCH-1106,,C19,6/14/2023,36.57,EMP002,,,46527
T077315,6/17/2022,P00449,Purchase,2569,BATCH-6839,SUP105,B10,5/10/2024,14.16,EMP022,PO-2022-02547,,39547
T077316,10/28/2023,P01944,Purchase,1371,BATCH-3850,SUP111,C41,8/15/2024,4.25,EMP024,PO-2022-00796,,24861
T077317,12/3/2023,P00622,Return,22,BATCH-2273,,D44,6/20/2026,45,EMP019,,RETURN,24724
T077318,2/14/2023,P01912,Sale,-84,BATCH-7618,,C39,2/21/2024,8.18,EMP046,,,41306
T077319,12/12/2023,P00743,Purchase,2904,BATCH-7703,SUP059,C12,11/24/2025,45.02,EMP030,,,30831
T077320,1/16/2022,P00334,Adjustment,0,BATCH-6641,,C49,4/25/2024,22.73,EMP009,,DAMAGE,27278
T077321,2/18/2022,P01907,Purchase,1842,BATCH-4474,SUP100,B23,10/7/2024,33.6,EMP003,PO-2022-01931,,40547
T077322,2/23/2022,P00394,Sale,-20,BATCH-7084,,A43,3/3/2024,10.76,EMP035,,,24814
T077323,4/7/2023,P01072,Purchase,2895,BATCH-9581,SUP119,A10,12/13/2024,45.29,EMP020,,,19391
T077324,4/22/2022,P00989,Purchase,1030,BATCH-6510,SUP140,B29,5/6/2024,1.79,EMP010,PO-2022-02941,,20357
T077325,5/6/2022,P00459,Purchase,133,BATCH-6834,SUP067,B43,1/31/2023,3.45,EMP036,,,31850
T077326,10/20/2023,P01862,Purchase,1849,BATCH-5256,SUP064,A19,3/18/2025,29.49,EMP008,,,30987
T077327,3/3/2023,P01644,Purchase,1929,BATCH-6993,SUP101,B13,10/30/2023,49.65,EMP027,,,30761
T077328,9/10/2022,P00228,Purchase,639,BATCH-5646,SUP130,C13,5/11/2024,19.3,EMP005,,,37988
T077329,1/21/2023,P01324,Purchase,2007,BATCH-5592,SUP076,B27,11/27/2025,16.4,EMP028,PO-2022-02585,,28963
T077330,7/4/2022,P01917,Purchase,496,BATCH-6445,SUP003,B34,8/3/2024,26.98,EMP021,PO-2022-04614,,33126
T077331,3/15/2023,P00152,Transfer,78,BATCH-9541,,A18,10/21/2023,29.05,EMP010,,,28196
T077332,4/25/2023,P01701,Write-off,-80,BATCH-2157,,D43,5/7/2024,20.07,EMP024,,OTHER,37636
T077333,4/16/2023,P00108,Sale,-66,BATCH-1860,,D37,6/26/2025,22.52,EMP026,,,41515
T077334,5/2/2023,P00373,Sale,-91,BATCH-1951,,A38,3/9/2026,26.9,EMP049,,,23126
T077335,11/24/2023,P01958,Purchase,2219,BATCH-1868,SUP144,B27,9/20/2024,4.86,EMP009,,,32143
T077336,6/10/2022,P00801,Sale,-27,BATCH-5109,,C42,4/22/2025,42.65,EMP040,,,29000
T077337,1/14/2022,P01996,Sale,-41,BATCH-8188,,D46,12/9/2022,25.68,EMP006,,,40269
T077338,10/30/2023,P00911,Purchase,255,BATCH-2843,SUP102,A08,5/15/2026,28.76,EMP017,PO-2022-01427,,33901
T077339,11/16/2022,P00630,Sale,-65,BATCH-9896,,B09,1/3/2025,17.57,EMP020,,,31437
T077340,4/2/2023,P01915,Sale,-38,BATCH-4749,,D13,12/23/2024,18.56,EMP012,,,13490
